Nodo,Treatment_ID,Dose_percent,Omission_description,Replication,Observado,Ajustado,Residuo,Residuo_estudentizado,Leverage,Cook,Variable,Modelo,X,Y,n_modelo,umbral_cook,umbral_leverage,Flag_Cook,Flag_Leverage,Flag_Residuo,Influyente
31,T5-A,D100,Sin Mg y S,1,4600,4262.500000000003,337.49999999999727,0.8333354302566002,0.041666666666666664,0.010064462888709462,Potasio_savia,M0_Bloque,587212.086,517572,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
32,T4-B,D75,Sin K,1,4200,4262.500000000003,-62.50000000000273,-0.15432137597344656,0.041666666666666664,3.451461895990992e-4,Potasio_savia,M0_Bloque,587210.117,517570,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
33,T8-B,D75,Sin Mn,1,4700,4262.500000000003,437.49999999999727,1.080249631814112,0.041666666666666664,0.016912163290355425,Potasio_savia,M0_Bloque,587208.007,517569,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
34,T11-B,D75,Sin Mo,1,4400,4262.500000000003,137.49999999999727,0.3395070271415768,0.041666666666666664,0.001670507557659585,Potasio_savia,M0_Bloque,587206.075,517567,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
35,T1-A,D100,Completo,2,4300,4687.500000000002,-387.5000000000018,-0.9567925310353579,0.04166666666666666,0.013267419528189071,Potasio_savia,M0_Bloque,587204.105,517565,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
36,T7-A,D100,Sin Zn,2,5000,4687.500000000002,312.4999999999982,0.7716068798672241,0.04166666666666666,0.008628654739977284,Potasio_savia,M0_Bloque,587202.04,517564,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
37,T2-A,D100,Sin N,2,5100,4687.500000000002,412.4999999999982,1.0185210814247359,0.04166666666666666,0.015034568018936422,Potasio_savia,M0_Bloque,587200.115,517562,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
38,T2-B,D75,Sin N,2,4300,4687.500000000002,-387.5000000000018,-0.9567925310353579,0.04166666666666666,0.013267419528189071,Potasio_savia,M0_Bloque,587197.782,517560,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
39,T4-B,D75,Sin K,2,4000,4687.500000000002,-687.5000000000018,-1.6975351357078932,0.04166666666666666,0.041762688941490066,Potasio_savia,M0_Bloque,587196.259,517559,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
40,T6-B,D75,Sin Fe,2,4500,4687.500000000002,-187.50000000000182,-0.46296412792033437,0.04166666666666666,0.0031063157063918215,Potasio_savia,M0_Bloque,587194.193,517557,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
41,T2-A,D100,Sin N,3,5200,4987.500000000002,212.49999999999818,0.5491099011106126,0.125,0.014358175404652701,Potasio_savia,M0_Bloque,587192.224,517555,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
42,T3-A,D100,Sin P,3,5100,4987.500000000002,112.49999999999818,0.29070524176444196,0.125,0.00402426369472965,Potasio_savia,M0_Bloque,587190.146,517554,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
43,T5-A,D100,Sin Mg y S,3,5000,4987.500000000002,12.499999999998181,0.03230058241827125,0.125,4.9682267836168286e-5,Potasio_savia,M0_Bloque,587191.692,517552,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
44,T1-A,D100,Completo,3,5000,4987.500000000002,12.499999999998181,0.03230058241827125,0.125,4.9682267836168286e-5,Potasio_savia,M0_Bloque,587193.77,517553,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
45,T0-B,D75,Control,2,4300,4687.500000000002,-387.5000000000018,-0.9567925310353579,0.04166666666666666,0.013267419528189071,Potasio_savia,M0_Bloque,587195.739,517555,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
46,T9-B,D75,Sin B,2,4400,4687.500000000002,-287.5000000000018,-0.7098783294778461,0.04166666666666666,0.007303293371916774,Potasio_savia,M0_Bloque,587197.805,517557,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
47,T10-B,D75,Sin Cu,2,4600,4687.500000000002,-87.50000000000182,-0.21604992636282275,0.04166666666666666,6.764865316142192e-4,Potasio_savia,M0_Bloque,587199.328,517558,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
48,T8-A,D100,Sin Mn,2,4300,4687.500000000002,-387.5000000000018,-0.9567925310353579,0.04166666666666666,0.013267419528189071,Potasio_savia,M0_Bloque,587201.661,517560,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
49,T6-A,D100,Sin Fe,2,4800,4687.500000000002,112.49999999999818,0.27777847675220074,0.04166666666666666,0.0011182736543010566,Potasio_savia,M0_Bloque,587203.586,517562,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
50,T3-A,D100,Sin P,2,4600,4687.500000000002,-87.50000000000182,-0.21604992636282275,0.04166666666666666,6.764865316142192e-4,Potasio_savia,M0_Bloque,587205.651,517563,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
51,T9-B,D75,Sin B,1,3800,4262.500000000003,-462.50000000000273,-1.1419781822034936,0.041666666666666664,0.018900205342446307,Potasio_savia,M0_Bloque,587207.621,517565,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
52,T5-B,D75,Sin Mg y S,1,4300,4262.500000000003,37.49999999999727,0.09259282558406513,0.041666666666666664,1.242526282556682e-4,Potasio_savia,M0_Bloque,587209.552,517567,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
53,T6-B,D75,Sin Fe,1,4800,4262.500000000003,537.4999999999973,1.3271638333716238,0.041666666666666664,0.025527012182748735,Potasio_savia,M0_Bloque,587211.663,517569,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
54,T11-A,D100,Sin Mo,1,4800,4262.500000000003,537.4999999999973,1.3271638333716238,0.041666666666666664,0.025527012182748735,Potasio_savia,M0_Bloque,587213.632,517570,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
55,T3-A,D100,Sin P,1,4900,4262.500000000003,637.4999999999973,1.5740780349291355,0.041666666666666664,0.03590900956588939,Potasio_savia,M0_Bloque,587215.742,517572,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
56,T8-A,D100,Sin Mn,1,3800,4262.500000000003,-462.50000000000273,-1.1419781822034936,0.041666666666666664,0.018900205342446307,Potasio_savia,M0_Bloque,587217.533,517574,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
1,T4-A,D100,Sin K,1,1200,1096.6666666666677,103.33333333333235,0.5933282773515829,0.29166666666666663,0.009663800442882266,Calcio_savia,M1_Aditivo,587212.895,517579,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
2,T6-A,D100,Sin Fe,1,1000,896.6666666666667,103.33333333333326,0.5933282773515655,0.29166666666666713,0.009663800442881726,Calcio_savia,M1_Aditivo,587211.104,517578,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
3,T10-A,D100,Sin Cu,1,940,974.4791666666667,-34.47916666666674,-0.19213090392600984,0.24791666666666656,8.112280378518279e-4,Calcio_savia,M1_Aditivo,587208.994,517576,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
4,T3-B,D75,Sin P,1,1400,1315.9791666666667,84.02083333333326,0.46819573144023685,0.24791666666666676,0.004817296751564942,Calcio_savia,M1_Aditivo,587207.025,517574,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
5,T1-B,D75,Completo,1,1600,1573.9791666666667,26.020833333333258,0.144997884594308,0.24791666666666679,4.620317632284561e-4,Calcio_savia,M1_Aditivo,587204.915,517572,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
6,T2-B,D75,Sin N,1,1500,1583.9791666666667,-83.97916666666674,-0.46796354907899584,0.24791666666666665,0.004812520057013215,Calcio_savia,M1_Aditivo,587202.983,517570,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
7,T10-A,D100,Sin Cu,2,1200,1423.6458333333335,-223.64583333333348,-1.2462388239551025,0.24791666666666667,0.034131160397714994,Calcio_savia,M1_Aditivo,587201.014,517569,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
8,T4-A,D100,Sin K,2,1400,1545.8333333333344,-145.8333333333344,-0.8373584559397177,0.2916666666666668,0.01924778151425977,Calcio_savia,M1_Aditivo,587198.948,517567,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
9,T0-A,D100,Control,2,1600,1331.6458333333335,268.3541666666665,1.4953704975655022,0.2479166666666667,0.04914124064150074,Calcio_savia,M1_Aditivo,587197.023,517566,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
10,T3-B,D75,Sin P,2,1700,1765.1458333333335,-65.14583333333348,-0.3630171217985655,0.24791666666666667,0.0028960277480241606,Calcio_savia,M1_Aditivo,587194.69,517564,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
11,T8-B,D75,Sin Mn,2,2000,1953.1458333333335,46.854166666666515,0.26108906521425584,0.24791666666666645,0.0014980484758928925,Calcio_savia,M1_Aditivo,587193.167,517562,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
12,T7-B,D75,Sin Zn,2,1800,1940.8333333333335,-140.83333333333348,-0.8086490231646342,0.29166666666666635,0.017950559602571806,Calcio_savia,M1_Aditivo,587191.101,517561,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
13,T0-A,D100,Control,3,1000,1536.75,-536.75,-3.100248318587802,0.30000000000000004,0.27461541819732843,Calcio_savia,M1_Aditivo,587189.132,517559,56,0.07142857142857142,0.5357142857142857,TRUE,FALSE,TRUE,TRUE
14,T11-A,D100,Sin Mo,3,2000,1668.75,331.25,1.9132878538094256,0.29999999999999993,0.10459058318670504,Calcio_savia,M1_Aditivo,587187.054,517557,56,0.07142857142857142,0.5357142857142857,TRUE,FALSE,FALSE,TRUE
15,T8-A,D100,Sin Mn,3,1700,1700.75,-0.75,-0.0043319724991903175,0.29999999999999993,5.361710209640343e-7,Calcio_savia,M1_Aditivo,587188.6,517555,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
16,T10-A,D100,Sin Cu,3,1900,1628.75,271.25,1.5667300538741327,0.30000000000000004,0.07013265890606983,Calcio_savia,M1_Aditivo,587190.678,517557,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
17,T1-B,D75,Completo,2,2300,2023.1458333333335,276.8541666666665,1.5427356992584405,0.24791666666666665,0.05230359724731396,Calcio_savia,M1_Aditivo,587192.647,517559,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
18,T5-B,D75,Sin Mg y S,2,1800,1853.1458333333335,-53.145833333333485,-0.29614860176147695,0.24791666666666667,0.0019273823314326995,Calcio_savia,M1_Aditivo,587194.713,517560,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
19,T11-B,D75,Sin Mo,2,1800,1921.1458333333335,-121.14583333333348,-0.6750702153049755,0.24791666666666665,0.01001489486157651,Calcio_savia,M1_Aditivo,587196.236,517562,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
20,T9-A,D100,Sin B,2,1300,1420.8333333333335,-120.83333333333348,-0.6938112920643311,0.29166666666666663,0.013214191227340532,Calcio_savia,M1_Aditivo,587198.569,517564,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
21,T11-A,D100,Sin Mo,2,1300,1463.6458333333335,-163.64583333333348,-0.9118962237696624,0.24791666666666662,0.018274240448406105,Calcio_savia,M1_Aditivo,587200.494,517565,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
22,T5-A,D100,Sin Mg y S,2,1200,1395.6458333333335,-195.64583333333348,-1.0902122772018965,0.24791666666666665,0.026119847518753025,Calcio_savia,M1_Aditivo,587202.56,517567,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
23,T10-B,D75,Sin Cu,1,1500,1431.9791666666667,68.02083333333326,0.3790377047241181,0.24791666666666667,0.0031572816640260026,Calcio_savia,M1_Aditivo,587204.529,517569,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
24,T7-B,D75,Sin Zn,1,1600,1491.6666666666667,108.33333333333326,0.6220377101266424,0.2916666666666666,0.010621632900930104,Calcio_savia,M1_Aditivo,587206.461,517570,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
25,T0-B,D75,Control,1,1600,1339.9791666666667,260.02083333333326,1.448934025317525,0.24791666666666667,0.04613661447036357,Calcio_savia,M1_Aditivo,587208.571,517572,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
26,T9-A,D100,Sin B,1,1200,971.6666666666669,228.33333333333314,1.3110640967284615,0.2916666666666669,0.047185190039658535,Calcio_savia,M1_Aditivo,587210.54,517574,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
27,T1-A,D100,Completo,1,750,1116.4791666666667,-366.47916666666674,-2.0421599582854393,0.24791666666666667,0.09164905967344451,Calcio_savia,M1_Aditivo,587212.65,517576,56,0.07142857142857142,0.5357142857142857,TRUE,FALSE,TRUE,TRUE
28,T2-A,D100,Sin N,1,1200,1126.4791666666667,73.52083333333326,0.4096857764077819,0.2479166666666667,0.003688504120315939,Calcio_savia,M1_Aditivo,587214.441,517577,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
29,T7-A,D100,Sin Zn,1,950,1034.1666666666667,-84.16666666666674,-0.48327545171377684,0.2916666666666666,0.006411318178839545,Calcio_savia,M1_Aditivo,587215.987,517575,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
30,T0-A,D100,Control,1,780,882.4791666666667,-102.47916666666674,-0.5710525174695056,0.24791666666666667,0.007166392677245235,Calcio_savia,M1_Aditivo,587214.196,517574,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
31,T5-A,D100,Sin Mg y S,1,1000,946.4791666666667,53.52083333333326,0.2982382430126357,0.24791666666666667,0.00195467772887099,Calcio_savia,M1_Aditivo,587212.086,517572,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
32,T4-B,D75,Sin K,1,1300,1554.1666666666677,-254.16666666666765,-1.4593961660663588,0.29166666666666663,0.05846611837923257,Calcio_savia,M1_Aditivo,587210.117,517570,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
33,T8-B,D75,Sin Mn,1,1400,1503.9791666666667,-103.97916666666674,-0.5794110824741416,0.24791666666666673,0.007377718762099528,Calcio_savia,M1_Aditivo,587208.007,517569,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
34,T11-B,D75,Sin Mo,1,1500,1471.9791666666667,28.020833333333258,0.15614263793382432,0.24791666666666662,5.35786201723189e-4,Calcio_savia,M1_Aditivo,587206.075,517567,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
35,T1-A,D100,Completo,2,1700,1565.6458333333335,134.35416666666652,0.748672023818021,0.24791666666666667,0.012317759207845762,Calcio_savia,M1_Aditivo,587204.105,517565,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
36,T7-A,D100,Sin Zn,2,1600,1483.3333333333335,116.66666666666652,0.6698867647517692,0.29166666666666646,0.012318580169126047,Calcio_savia,M1_Aditivo,587202.04,517564,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
37,T2-A,D100,Sin N,2,1900,1575.6458333333335,324.3541666666665,1.8074235910719123,0.24791666666666667,0.07179073397415166,Calcio_savia,M1_Aditivo,587200.115,517562,56,0.07142857142857142,0.5357142857142857,TRUE,FALSE,FALSE,TRUE
38,T2-B,D75,Sin N,2,2000,2033.1458333333335,-33.145833333333485,-0.18470106836633102,0.24791666666666665,7.496996627929874e-4,Calcio_savia,M1_Aditivo,587197.782,517560,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
39,T4-B,D75,Sin K,2,2300,2003.3333333333344,296.6666666666656,1.7034263446544937,0.29166666666666663,0.07965344777114033,Calcio_savia,M1_Aditivo,587196.259,517559,56,0.07142857142857142,0.5357142857142857,TRUE,FALSE,FALSE,TRUE
40,T6-B,D75,Sin Fe,2,1800,1803.3333333333335,-3.333333333333485,-0.019139621850050078,0.29166666666666646,1.0055983811530974e-5,Calcio_savia,M1_Aditivo,587194.193,517557,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
41,T2-A,D100,Sin N,3,1500,1780.75,-280.75,-1.6216017055305536,0.3,0.07513120261084574,Calcio_savia,M1_Aditivo,587192.224,517555,56,0.07142857142857142,0.5357142857142857,TRUE,FALSE,FALSE,TRUE
42,T3-A,D100,Sin P,3,1500,1512.75,-12.75,-0.07364353248625016,0.30000000000000004,1.5495342505866816e-4,Calcio_savia,M1_Aditivo,587190.146,517554,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
43,T5-A,D100,Sin Mg y S,3,1900,1600.75,299.25,1.728457027177268,0.3,0.08535896270852801,Calcio_savia,M1_Aditivo,587191.692,517552,56,0.07142857142857142,0.5357142857142857,TRUE,FALSE,FALSE,TRUE
44,T1-A,D100,Completo,3,1700,1770.75,-70.75,-0.4086494057570312,0.30000000000000004,0.004771266766444993,Calcio_savia,M1_Aditivo,587193.77,517553,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
45,T0-B,D75,Control,2,1900,1789.1458333333335,110.85416666666652,0.6177211720787249,0.24791666666666667,0.008385587096155741,Calcio_savia,M1_Aditivo,587195.739,517555,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
46,T9-B,D75,Sin B,2,1700,1878.3333333333335,-178.33333333333348,-1.0239697689777025,0.29166666666666674,0.028782739664555877,Calcio_savia,M1_Aditivo,587197.805,517557,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
47,T10-B,D75,Sin Cu,2,1800,1881.1458333333335,-81.14583333333348,-0.4521751485146817,0.24791666666666667,0.004493263421454969,Calcio_savia,M1_Aditivo,587199.328,517558,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
48,T8-A,D100,Sin Mn,2,1400,1495.6458333333335,-95.64583333333348,-0.5329746102261632,0.24791666666666665,0.006242542988428798,Calcio_savia,M1_Aditivo,587201.661,517560,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
49,T6-A,D100,Sin Fe,2,1400,1345.8333333333335,54.166666666666515,0.31101885506332105,0.2916666666666664,0.002655408225232522,Calcio_savia,M1_Aditivo,587203.586,517562,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
50,T3-A,D100,Sin P,2,1300,1307.6458333333335,-7.645833333333485,-0.04260546328752034,0.24791666666666662,3.9891382221858705e-5,Calcio_savia,M1_Aditivo,587205.651,517563,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
51,T9-B,D75,Sin B,1,1500,1429.1666666666667,70.83333333333326,0.40671696431357407,0.29166666666666674,0.004540905189894682,Calcio_savia,M1_Aditivo,587207.621,517565,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
52,T5-B,D75,Sin Mg y S,1,1300,1403.9791666666667,-103.97916666666674,-0.579411082474142,0.24791666666666673,0.0073777187620995355,Calcio_savia,M1_Aditivo,587209.552,517567,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
53,T6-B,D75,Sin Fe,1,1200,1354.1666666666667,-154.16666666666674,-0.8852075105648372,0.2916666666666666,0.021510377871854006,Calcio_savia,M1_Aditivo,587211.663,517569,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
54,T11-A,D100,Sin Mo,1,940,1014.4791666666665,-74.47916666666652,-0.415025970716302,0.24791666666666665,0.0037852890503992684,Calcio_savia,M1_Aditivo,587213.632,517570,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
55,T3-A,D100,Sin P,1,860,858.4791666666667,1.5208333333332575,0.008474656185254122,0.2479166666666667,1.5783113384180328e-6,Calcio_savia,M1_Aditivo,587215.742,517572,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
56,T8-A,D100,Sin Mn,1,1200,1046.4791666666667,153.52083333333326,0.8554759099883685,0.2479166666666666,0.016082889173754538,Calcio_savia,M1_Aditivo,587217.533,517574,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
1,T4-A,D100,Sin K,1,22.427024753216713,18.493670429525583,3.9333543236911304,1.1059308093245517,0.04166666666666672,0.0177258399277284,Suelo_N,M0_Bloque,587212.895,517579,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
2,T6-A,D100,Sin Fe,1,23.560660362417142,18.493670429525583,5.066989932891559,1.424672128714675,0.04166666666666666,0.029415806874440634,Suelo_N,M0_Bloque,587211.104,517578,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
3,T10-A,D100,Sin Cu,1,20.902369398335367,18.493670429525583,2.4086989688097837,0.6772475044900634,0.04166666666666666,0.006647306990406064,Suelo_N,M0_Bloque,587208.994,517576,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
4,T3-B,D75,Sin P,1,18.73628086611692,18.493670429525583,0.24261043659133819,0.06821413338584065,0.041666666666666664,6.743721729827913e-5,Suelo_N,M0_Bloque,587207.025,517574,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
5,T1-B,D75,Completo,1,21.150811636635034,18.493670429525583,2.6571412071094507,0.7471013501042842,0.041666666666666664,0.008089281555473107,Suelo_N,M0_Bloque,587204.915,517572,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
6,T2-B,D75,Sin N,1,10.55382148641013,18.493670429525583,-7.939848943115454,-2.232426281732528,0.041666666666666664,0.0722279290343496,Suelo_N,M0_Bloque,587202.983,517570,56,0.07142857142857142,0.10714285714285714,TRUE,FALSE,TRUE,TRUE
7,T10-A,D100,Sin Cu,2,14.123732236809962,14.076809395451791,0.04692284135817104,0.013193170929576925,0.04166666666666666,2.5226052054642553e-6,Suelo_N,M0_Bloque,587201.014,517569,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
