Nodo,X,Y,Variable,Escenario,Valor,Gi_estrella,Perm_Q025,Perm_Q975,p_Monte_Carlo_informativo,Clase_Gi
56,587217.533,517574,Suelo_K,Residual_ajustado,7.18344041383227,1.2587750093174215,-1.9629488651078144,1.8876223594208807,0.212,Sin_clasificar
1,587212.895,517579,Suelo_N,Original,22.427024753216713,3.833249647074244,-1.8312066089296692,1.7258304765865495,0.002,Hotspot
2,587211.104,517578,Suelo_N,Original,23.560660362417142,3.833249647074244,-1.8312066089296692,1.7258304765865495,0.002,Hotspot
3,587208.994,517576,Suelo_N,Original,20.902369398335367,3.107179112569597,-1.9487300840336026,1.8970118952937085,0.004,Hotspot
4,587207.025,517574,Suelo_N,Original,18.73628086611692,2.0598042073063096,-1.8785846037398293,2.0090363845039625,0.04,Hotspot
5,587204.915,517572,Suelo_N,Original,21.150811636635034,0.11476280507089809,-1.9056773448692343,1.952698597049932,0.872,Sin_clasificar
6,587202.983,517570,Suelo_N,Original,10.55382148641013,-0.6741414591517703,-1.8527549870622795,1.8051224469084102,0.452,Sin_clasificar
7,587201.014,517569,Suelo_N,Original,14.123732236809962,-1.6461605367172827,-1.9167503825205539,1.7827555737676253,0.1,Sin_clasificar
8,587198.948,517567,Suelo_N,Original,12.466164086525746,-2.5899639349899144,-2.0094692910458827,1.9445324729158693,0.006,Coldspot
9,587197.023,517566,Suelo_N,Original,8.709670951393623,-2.995048305363687,-1.947984536222337,1.7619753166532242,0.004,Coldspot
10,587194.69,517564,Suelo_N,Original,10.5044462927879,-3.648268825031702,-1.855542849449043,1.931946271687726,0.002,Coldspot
11,587193.167,517562,Suelo_N,Original,9.041590553866788,-2.8608865989249708,-1.7402010010138966,2.01314404448817,0.008,Coldspot
12,587191.101,517561,Suelo_N,Original,10.742533285444937,-2.9213027627388573,-1.7796277140861192,1.8932438552354358,0.004,Coldspot
13,587189.132,517559,Suelo_N,Original,9.964649182665944,-2.3094574242715016,-1.948529213558892,1.8482720338001457,0.018,Coldspot
14,587187.054,517557,Suelo_N,Original,14.866279584705195,-1.3687929672543202,-1.9327149328043924,1.6489628971631918,0.158,Sin_clasificar
15,587188.6,517555,Suelo_N,Original,15.339998739322306,-0.5634056668988592,-1.9786051580602217,1.8162862354276794,0.554,Sin_clasificar
16,587190.678,517557,Suelo_N,Original,12.275055004772081,-1.538113432022003,-1.8114821871383575,1.8773690317821916,0.124,Sin_clasificar
17,587192.647,517559,Suelo_N,Original,11.948453872332482,-2.0074328913028094,-2.0286360022494034,1.7911524785651642,0.046,Sin_clasificar
18,587194.713,517560,Suelo_N,Original,12.633121782604167,-2.0619602700843473,-1.8635666425053798,1.9184222048621762,0.028,Coldspot
19,587196.236,517562,Suelo_N,Original,11.259529776952602,-1.5610476897013301,-1.825019892315349,1.9444311931564142,0.114,Sin_clasificar
20,587198.569,517564,Suelo_N,Original,8.319925793702573,-3.1866279606033405,-1.8455078248506558,1.7817703982100124,0.002,Coldspot
21,587200.494,517565,Suelo_N,Original,13.671251145031947,-1.3185920224128098,-1.8493256530594433,2.0575106527102855,0.202,Sin_clasificar
22,587202.56,517567,Suelo_N,Original,16.016362224247217,-0.2740458912330996,-1.7672852654583977,2.065224468373538,0.774,Sin_clasificar
23,587204.529,517569,Suelo_N,Original,12.563214588997907,-0.9518261781819546,-1.9240516496190214,1.9091312537996066,0.302,Sin_clasificar
24,587206.461,517570,Suelo_N,Original,18.452394886895814,0.6932308392324098,-1.9039460160768025,1.9305822849355576,0.476,Sin_clasificar
25,587208.571,517572,Suelo_N,Original,17.726247836111167,0.9388258764102342,-1.9019334571017055,1.8504663918602706,0.35,Sin_clasificar
26,587210.54,517574,Suelo_N,Original,20.31907248702906,2.4428778453168416,-1.8698380095923341,1.8610258255860441,0.012,Hotspot
27,587212.65,517576,Suelo_N,Original,24.674324396962845,3.5261976737933307,-1.8836809008734745,2.0934672973689383,0.002,Hotspot
28,587214.441,517577,Suelo_N,Original,23.115512683275966,3.7051931837305583,-1.8716696249250178,1.8380785618973061,0.002,Hotspot
29,587215.987,517575,Suelo_N,Original,23.051969831657853,2.915521464716902,-1.899524674430627,1.897421610270528,0.004,Hotspot
30,587214.196,517574,Suelo_N,Original,20.266920604752585,2.762168460479034,-2.0115595077048867,1.7695472889451012,0.004,Hotspot
31,587212.086,517572,Suelo_N,Original,18.63539592107022,1.038928610599307,-1.846749989448146,2.1167453728811796,0.276,Sin_clasificar
32,587210.117,517570,Suelo_N,Original,13.585240219156278,0.057793497074938624,-1.856476755233176,1.9326825679213875,0.926,Sin_clasificar
33,587208.007,517569,Suelo_N,Original,16.732262330262238,-0.18528265041871309,-1.95076644403186,1.841604651136502,0.884,Sin_clasificar
34,587206.075,517567,Suelo_N,Original,14.341133983357802,0.1097984643081106,-1.9319944316133824,2.0631413290558083,0.902,Sin_clasificar
35,587204.105,517565,Suelo_N,Original,21.60809473204378,1.0434659679080216,-1.8516806870383742,1.797634620530014,0.25,Sin_clasificar
36,587202.04,517564,Suelo_N,Original,18.17630048949416,0.05484365973664849,-1.8000519227507736,1.9057567482919362,0.884,Sin_clasificar
37,587200.115,517562,Suelo_N,Original,8.792749658504807,-2.052250174259587,-1.9650513554345814,1.8316907709403993,0.03,Coldspot
38,587197.782,517560,Suelo_N,Original,14.96107532768393,-0.2928209099686559,-2.0318846010390317,1.8798266259798169,0.804,Sin_clasificar
39,587196.259,517559,Suelo_N,Original,17.125574705023062,-0.3040930024606038,-1.9063795796222736,2.012430770723679,0.762,Sin_clasificar
40,587194.193,517557,Suelo_N,Original,14.896289638923177,-0.2621643032016265,-2.1262525317089613,1.9979338403394373,0.686,Sin_clasificar
41,587192.224,517555,Suelo_N,Original,17.160500587598666,-0.3525964259235384,-1.7957692998210781,1.8129147441407931,0.782,Sin_clasificar
42,587190.146,517554,Suelo_N,Original,15.755493495217394,-0.3713772726329144,-1.9036014454049885,1.843763861577332,0.732,Sin_clasificar
43,587191.692,517552,Suelo_N,Original,16.58198554388247,0.17911339115293018,-2.0302064637377835,1.9091855085065896,0.848,Sin_clasificar
44,587193.77,517553,Suelo_N,Original,17.193494884141167,0.360205620247125,-1.8703734491978543,1.7673760808815975,0.764,Sin_clasificar
45,587195.739,517555,Suelo_N,Original,16.957993920739654,0.4337332836953241,-1.8084575759498283,2.086211962083997,0.692,Sin_clasificar
46,587197.805,517557,Suelo_N,Original,18.098133134069215,0.3449730625126259,-1.9470330350315355,1.970340771966829,0.776,Sin_clasificar
47,587199.328,517558,Suelo_N,Original,16.370593814432546,-0.08293348393062243,-2.0664838397223515,1.9278294952969766,0.926,Sin_clasificar
48,587201.661,517560,Suelo_N,Original,13.134799884721755,-0.9512595603910122,-2.0599547170197883,1.8691658732496501,0.328,Sin_clasificar
49,587203.586,517562,Suelo_N,Original,18.67277101463703,1.2057638914733662,-1.7190698991477336,1.8266832475947417,0.19,Sin_clasificar
50,587205.651,517563,Suelo_N,Original,19.612267168869977,1.5451912059789956,-1.6963436935849203,1.980418785981532,0.122,Sin_clasificar
51,587207.621,517565,Suelo_N,Original,16.167463196993857,0.7792688812140016,-1.8547909208532136,1.8655319218673112,0.48,Sin_clasificar
52,587209.552,517567,Suelo_N,Original,15.664691750326035,-0.4491642705721171,-1.925342650975172,2.0816323751530503,0.604,Sin_clasificar
53,587211.663,517569,Suelo_N,Original,14.268376489088714,-0.15338761508818036,-1.782592118992699,1.9011363813242537,0.914,Sin_clasificar
54,587213.632,517570,Suelo_N,Original,16.906989679135897,0.16188577763946607,-1.8693258424926027,1.9869638591270729,0.852,Sin_clasificar
55,587215.742,517572,Suelo_N,Original,18.48154829250872,2.2206397474441544,-1.8518336280866605,1.7829277267140542,0.014,Hotspot
56,587217.533,517574,Suelo_N,Original,21.564362627899754,2.915521464716902,-1.899524674430627,1.897421610270528,0.004,Hotspot
1,587212.895,517579,Suelo_N,Residual_ajustado,2.3024065233445397,1.8413247118666842,-1.9477468573617605,1.774285191756436,0.094,Hotspot
2,587211.104,517578,Suelo_N,Residual_ajustado,1.9875186972589138,1.8413247118666842,-1.9477468573617605,1.774285191756436,0.094,Hotspot
3,587208.994,517576,Suelo_N,Residual_ajustado,1.7141853924242925,1.1345411879055982,-1.9535886436935086,1.9698830541963526,0.288,Sin_clasificar
4,587207.025,517574,Suelo_N,Residual_ajustado,1.2074561894849292,1.07300645140043,-1.9704243316325059,1.7821183259762359,0.276,Sin_clasificar
5,587204.915,517572,Suelo_N,Residual_ajustado,0.924958278680166,-1.0377428196291942,-2.030524933992282,1.816946164110922,0.252,Sin_clasificar
6,587202.983,517570,Suelo_N,Residual_ajustado,-5.273727915816377,-1.2620285054566014,-1.86232875933104,1.7829441241444073,0.162,Sin_clasificar
7,587201.014,517569,Suelo_N,Residual_ajustado,-0.6475907350273116,-1.918886966131664,-1.94767839846907,1.8465011445113673,0.042,Sin_clasificar
8,587198.948,517567,Suelo_N,Residual_ajustado,-3.2415931092726553,-2.5545723353806093,-1.9626687632559912,1.7739744276831084,0.012,Coldspot
9,587197.023,517566,Suelo_N,Residual_ajustado,-5.539755510906672,-2.863555534992294,-1.923792195834202,1.727204921418286,0.004,Coldspot
10,587194.69,517564,Suelo_N,Residual_ajustado,-2.6075173497703004,-2.667237191778111,-1.944123168136327,1.6793965517199267,0.006,Coldspot
11,587193.167,517562,Suelo_N,Residual_ajustado,-2.614968692805794,-1.8901997668992168,-2.3284110083462783,1.8587711744022024,0.086,Sin_clasificar
12,587191.101,517561,Suelo_N,Residual_ajustado,-3.139649049036518,-2.0924076987877975,-2.2252787117634765,1.916356309879442,0.048,Sin_clasificar
13,587189.132,517559,Suelo_N,Residual_ajustado,-3.8901524830676264,-1.8073743411159169,-2.0507699804174084,1.75636266763619,0.07,Sin_clasificar
14,587187.054,517557,Suelo_N,Residual_ajustado,1.5275375842675285,-0.5373964844357796,-1.8920638957956462,1.889776070050984,0.546,Sin_clasificar
15,587188.6,517555,Suelo_N,Residual_ajustado,1.0476907455067583,0.5668209083901341,-2.0738320043411576,1.8078137703991226,0.564,Sin_clasificar
16,587190.678,517557,Suelo_N,Residual_ajustado,-2.101643170498468,-0.8971221514107307,-1.9378443342681257,1.951312979162941,0.386,Sin_clasificar
17,587192.647,517559,Suelo_N,Residual_ajustado,-3.860538451548596,-1.2767465524991655,-2.084406391497978,1.81336571357026,0.242,Sin_clasificar
18,587194.713,517560,Suelo_N,Residual_ajustado,0.23285391872012703,-0.19515946415806665,-2.155121917066981,1.7978722478038307,0.894,Sin_clasificar
19,587196.236,517562,Suelo_N,Residual_ajustado,0.5565365236578949,0.9743505410479518,-2.1002351007176716,1.7884522762846533,0.32,Sin_clasificar
20,587198.569,517564,Suelo_N,Residual_ajustado,-6.712979114064046,-3.3429380443198236,-1.848844135549447,1.9140919354959278,0.002,Coldspot
21,587200.494,517565,Suelo_N,Residual_ajustado,-0.06211565197244168,-1.2875658224858095,-1.9601478269106796,1.8323745189282326,0.17,Sin_clasificar
22,587202.56,517567,Suelo_N,Residual_ajustado,0.5857208166534948,-0.1497446316821396,-1.7778400971252981,1.8138280388004997,0.788,Sin_clasificar
23,587204.529,517569,Suelo_N,Residual_ajustado,-3.594595873203471,-1.4043452418801738,-2.0479554800788238,1.815043821385527,0.148,Sin_clasificar
24,587206.461,517570,Suelo_N,Residual_ajustado,0.15335151834056734,0.03671517727432378,-1.8576892068476683,1.7366686177995845,0.972,Sin_clasificar
25,587208.571,517572,Suelo_N,Residual_ajustado,2.0903338834467613,0.12792441278503117,-2.1438617590244125,1.99535200340182,0.926,Sin_clasificar
26,587210.54,517574,Suelo_N,Residual_ajustado,0.8693065451886468,0.7693050320002401,-1.8049617347855247,1.72399294182387,0.39,Sin_clasificar
27,587212.65,517576,Suelo_N,Residual_ajustado,1.418097495298292,1.5974943760434246,-1.9596588191496704,1.9225290516475417,0.146,Sin_clasificar
28,587214.441,517577,Suelo_N,Residual_ajustado,4.257589737339775,1.7816511909294457,-1.749772905088579,1.8380741073689109,0.08,Sin_clasificar
29,587215.987,517575,Suelo_N,Residual_ajustado,1.7225529193929245,1.2554795839350135,-1.9125974934054075,1.8956376510634052,0.224,Sin_clasificar
30,587214.196,517574,Suelo_N,Residual_ajustado,1.600633108378498,0.22883381269043238,-1.8389893581154473,2.0553000587153534,0.894,Sin_clasificar
31,587212.086,517572,Suelo_N,Residual_ajustado,-1.212106520597294,-0.5508950261756075,-2.091313353042046,2.007688084927456,0.49,Sin_clasificar
32,587210.117,517570,Suelo_N,Residual_ajustado,-3.5090044670062293,-0.9847358523790636,-1.9617398438058804,1.8952572742402842,0.288,Sin_clasificar
33,587208.007,517569,Suelo_N,Residual_ajustado,0.6588420495158585,-0.729601025861333,-2.0036158684120036,1.8569570732485152,0.418,Sin_clasificar
34,587206.075,517567,Suelo_N,Residual_ajustado,-0.7787203040106971,-0.18881384910757945,-1.8488953465520308,2.0071082581039743,0.784,Sin_clasificar
35,587204.105,517565,Suelo_N,Residual_ajustado,2.7687288644530224,1.1523304032025619,-1.9774183565765693,1.899246844308303,0.296,Sin_clasificar
36,587202.04,517564,Suelo_N,Residual_ajustado,1.263744611303024,-0.02545487019088846,-1.891413810256823,1.9862300131318038,0.946,Sin_clasificar
37,587200.115,517562,Suelo_N,Residual_ajustado,-5.648312253357593,-2.004019517519961,-1.921226976512065,1.8736717529973,0.034,Coldspot
38,587197.782,517560,Suelo_N,Residual_ajustado,3.5503869595312123,3.0395564260444883,-2.0606600578075454,1.6996658417127248,0.004,Hotspot
39,587196.259,517559,Suelo_N,Residual_ajustado,4.448191052934347,2.380113594332065,-2.189184458587641,1.78606716144205,0.022,Hotspot
40,587194.193,517557,Suelo_N,Residual_ajustado,0.7703825515483882,1.6097744026223184,-2.007240415435415,1.86506015603292,0.13,Sin_clasificar
41,587192.224,517555,Suelo_N,Residual_ajustado,3.1140634723029863,0.08502681131334397,-1.9569265711579698,1.7687576685276234,0.886,Sin_clasificar
42,587190.146,517554,Suelo_N,Residual_ajustado,0.0077811055162334,0.5697266177248721,-2.0257711687853694,1.9348026141236314,0.586,Sin_clasificar
43,587191.692,517552,Suelo_N,Residual_ajustado,1.5459689328554698,0.7037920357671329,-2.0295098371930007,1.9573621266248207,0.49,Sin_clasificar
44,587193.77,517553,Suelo_N,Residual_ajustado,-1.251246186882873,1.4433694789085678,-2.1507835800514816,1.935110416672208,0.134,Sin_clasificar
45,587195.739,517555,Suelo_N,Residual_ajustado,5.73894100214904,2.280845297421215,-2.0723623794540726,1.965392075723377,0.026,Hotspot
46,587197.805,517557,Suelo_N,Residual_ajustado,6.095601770012275,3.8565645249197082,-2.219824774602628,1.7285622364341056,0.002,Hotspot
47,587199.328,517558,Suelo_N,Residual_ajustado,4.6296443863049594,2.7071238633693877,-2.1236626004485117,1.7664606409748025,0.004,Hotspot
48,587201.661,517560,Suelo_N,Residual_ajustado,-1.5521329056605144,0.39350745042564245,-1.8487874200982815,1.838416711302472,0.634,Sin_clasificar
49,587203.586,517562,Suelo_N,Residual_ajustado,1.516490383552559,1.1771377904986788,-1.9774448436475758,1.8481656961182158,0.29,Sin_clasificar
50,587205.651,517563,Suelo_N,Residual_ajustado,3.469929982602095,1.3821154145325052,-2.080559964448821,1.9297803480209488,0.164,Sin_clasificar
51,587207.621,517565,Suelo_N,Residual_ajustado,-0.25192920113687584,0.639362547259364,-2.0340780058692247,1.8925080092295314,0.564,Sin_clasificar
52,587209.552,517567,Suelo_N,Residual_ajustado,-1.152437147631796,-1.3445876463819573,-1.826286107489393,1.8900798339584002,0.138,Sin_clasificar
53,587211.663,517569,Suelo_N,Residual_ajustado,-4.274391632359865,-1.7958236672989938,-1.8990605820553461,1.912235675404868,0.072,Sin_clasificar
54,587213.632,517570,Suelo_N,Residual_ajustado,-1.243238151942283,-1.9416838250200845,-2.021606733680242,1.9093740148365752,0.042,Sin_clasificar
55,587215.742,517572,Suelo_N,Residual_ajustado,-2.0776499278329523,0.38827190944438444,-1.9911109257780195,1.9030188481265942,0.724,Sin_clasificar
56,587217.533,517574,Suelo_N,Residual_ajustado,2.460568803443695,1.2554795839350135,-1.9125974934054075,1.8956376510634052,0.224,Sin_clasificar
1,587212.895,517579,Suelo_P,Original,31.98278557698091,3.8644025451714183,-1.8153885384547364,1.884898991674799,0.002,Hotspot
2,587211.104,517578,Suelo_P,Original,33.26813010971999,3.8644025451714183,-1.8153885384547364,1.884898991674799,0.002,Hotspot
3,587208.994,517576,Suelo_P,Original,29.280772308596628,3.11472066151827,-1.9155181714398661,2.0557990979424234,0.004,Hotspot
4,587207.025,517574,Suelo_P,Original,27.05917647910598,2.111510797668094,-1.9703014402172476,1.978787712506553,0.03,Hotspot
5,587204.915,517572,Suelo_P,Original,30.062505935158978,0.1718779523148376,-1.860568282578539,1.9437008554881792,0.872,Sin_clasificar
6,587202.983,517570,Suelo_P,Original,14.678825809389854,-0.6923093756479127,-1.8829985810525236,1.8508816787781774,0.478,Sin_clasificar
7,587201.014,517569,Suelo_P,Original,19.85889325347906,-1.6542986364250332,-1.8500396286885206,1.764290694620289,0.1,Sin_clasificar
8,587198.948,517567,Suelo_P,Original,17.940420264903995,-2.4607535228514896,-1.9919737446943206,2.0171023099316194,0.012,Coldspot
9,587197.023,517566,Suelo_P,Original,12.961889519778692,-2.832931966141342,-1.7524519931883111,2.0401809475259354,0.006,Coldspot
10,587194.69,517564,Suelo_P,Original,15.16904986527205,-3.5249378460970537,-2.091414845501728,1.9297005952989579,0.002,Coldspot
11,587193.167,517562,Suelo_P,Original,12.667347528310373,-2.819344751452182,-1.839823686107342,1.843514350706193,0.004,Coldspot
12,587191.101,517561,Suelo_P,Original,15.39784089115294,-2.918432378623827,-1.9887520357871051,1.7920910760971376,0.002,Coldspot
13,587189.132,517559,Suelo_P,Original,13.920440598608678,-2.3131564941993275,-1.9646311325309205,1.9461974252597676,0.02,Coldspot
14,587187.054,517557,Suelo_P,Original,20.866984207334028,-1.3838745011925238,-1.862401608511095,1.8449889484478255,0.174,Sin_clasificar
15,587188.6,517555,Suelo_P,Original,21.65602791257174,-0.5897130751024997,-1.9234174854989086,1.7429454706837568,0.532,Sin_clasificar
16,587190.678,517557,Suelo_P,Original,17.16568873879705,-1.5736219419482644,-2.196118563302093,1.819931385653476,0.102,Sin_clasificar
17,587192.647,517559,Suelo_P,Original,16.984244434043607,-2.0101226608463216,-1.8603048535146047,1.821449768611196,0.034,Coldspot
18,587194.713,517560,Suelo_P,Original,17.738206878881982,-2.0659703311783293,-1.9709539395820395,1.9878704719243339,0.044,Coldspot
19,587196.236,517562,Suelo_P,Original,16.05217296569518,-1.5499713045419776,-1.982953590552772,1.9561890343701522,0.138,Sin_clasificar
20,587198.569,517564,Suelo_P,Original,12.215007861599805,-3.0915613702740377,-2.0276015934673133,2.0571218144287156,0.004,Coldspot
21,587200.494,517565,Suelo_P,Original,19.499108760555256,-1.2313306839413343,-1.7443386801711402,1.8576853856715339,0.218,Sin_clasificar
22,587202.56,517567,Suelo_P,Original,22.510711138719692,-0.298415233689737,-1.7841888879055112,1.8999885572483328,0.716,Sin_clasificar
23,587204.529,517569,Suelo_P,Original,17.648656674545162,-0.9380324097437328,-1.9657812986805592,2.0278053555181637,0.326,Sin_clasificar
24,587206.461,517570,Suelo_P,Original,26.200105430127255,0.7463911633485754,-1.905591706641121,1.8896456042955827,0.432,Sin_clasificar
25,587208.571,517572,Suelo_P,Original,25.326578967775372,0.9512750231441733,-1.8964536084165784,1.9576629670977108,0.364,Sin_clasificar
26,587210.54,517574,Suelo_P,Original,28.36166907241274,2.4228545179624983,-2.156672394460638,1.7829381925349943,0.014,Hotspot
27,587212.65,517576,Suelo_P,Original,34.762463810698314,3.505428665804729,-1.8831202680345043,2.185168185555403,0.002,Hotspot
28,587214.441,517577,Suelo_P,Original,32.88484736563646,3.7397726106916416,-1.7193577140906213,1.857756453984035,0.002,Hotspot
29,587215.987,517575,Suelo_P,Original,32.599996026109245,2.917920610365725,-1.8876047435043166,2.0829213807252174,0.006,Hotspot
30,587214.196,517574,Suelo_P,Original,28.378436944740066,2.733906651287896,-1.925664848489709,1.8816451004107848,0.004,Hotspot
31,587212.086,517572,Suelo_P,Original,26.282479916542062,0.9363295911097583,-2.0229728491262486,1.9040547754382255,0.352,Sin_clasificar
32,587210.117,517570,Suelo_P,Original,18.522970665932903,-0.005041639065381183,-2.054077846778762,1.9692209647991281,0.926,Sin_clasificar
33,587208.007,517569,Suelo_P,Original,23.650899525702513,-0.19195971808279005,-1.8691962202079764,2.0417987513200235,0.854,Sin_clasificar
34,587206.075,517567,Suelo_P,Original,20.624922736594954,0.1329742670817191,-1.7369217000033836,1.755613785457163,0.854,Sin_clasificar
35,587204.105,517565,Suelo_P,Original,30.20570722286271,1.0521802049551758,-1.9078951835931137,2.0303776150741237,0.264,Sin_clasificar
36,587202.04,517564,Suelo_P,Original,25.802104223548298,0.02127819594627429,-1.7867939025044413,1.9846650760181164,0.978,Sin_clasificar
37,587200.115,517562,Suelo_P,Original,11.910044883022156,-2.0582623602194876,-1.853396630469584,2.120531436611426,0.028,Coldspot
38,587197.782,517560,Suelo_P,Original,20.9846774760165,-0.3348147095720243,-1.808117451326789,1.8951126659479536,0.76,Sin_clasificar
39,587196.259,517559,Suelo_P,Original,24.008035062235408,-0.3602217018483243,-1.9551650700359806,1.9485733524917954,0.736,Sin_clasificar
40,587194.193,517557,Suelo_P,Original,20.867765845073283,-0.31222843850651205,-2.046014850933039,2.019619486412823,0.702,Sin_clasificar
41,587192.224,517555,Suelo_P,Original,23.927717431718307,-0.3885946751463764,-1.8744818936441456,2.0931899406531933,0.676,Sin_clasificar
42,587190.146,517554,Suelo_P,Original,22.435996795891672,-0.37198423085194937,-1.933911040675448,1.9752752973549161,0.67,Sin_clasificar
43,587191.692,517552,Suelo_P,Original,23.610598726230702,0.18541824865863252,-2.063153338104539,1.8624550423151023,0.812,Sin_clasificar
44,587193.77,517553,Suelo_P,Original,24.189551566518677,0.3524855510868957,-2.0010957328994214,1.8743276151362094,0.742,Sin_clasificar
45,587195.739,517555,Suelo_P,Original,23.76125323608293,0.3657173742613715,-2.1443362561532675,2.0703317944646678,0.746,Sin_clasificar
46,587197.805,517557,Suelo_P,Original,25.34556469232888,0.2769655262977154,-1.8739765447735626,1.889907152008202,0.846,Sin_clasificar
47,587199.328,517558,Suelo_P,Original,22.87395482604952,-0.17064625296842542,-1.9356396845382695,1.9568851879326474,0.88,Sin_clasificar
48,587201.661,517560,Suelo_P,Original,18.120869755194413,-1.052235994601827,-1.8936132686322598,1.6371563415349526,0.278,Sin_clasificar
49,587203.586,517562,Suelo_P,Original,26.334588472618876,1.1569193470263524,-2.1035764370987495,1.8988089396685675,0.258,Sin_clasificar
50,587205.651,517563,Suelo_P,Original,27.598567677766354,1.546409292588309,-1.9892676709720294,1.8076643792000318,0.108,Sin_clasificar
51,587207.621,517565,Suelo_P,Original,23.028856445181873,0.7967788811084586,-1.981995286511522,1.9699309781518877,0.482,Sin_clasificar
52,587209.552,517567,Suelo_P,Original,22.065631172485908,-0.5220275577890807,-1.8664622109789586,2.0692044735965895,0.538,Sin_clasificar
53,587211.663,517569,Suelo_P,Original,19.63696663157556,-0.25702292291659445,-2.085375810022314,2.0011028348859417,0.808,Sin_clasificar
54,587213.632,517570,Suelo_P,Original,23.73661571011339,0.04807385533136324,-1.9445353694719458,2.20209478644163,0.938,Sin_clasificar
55,587215.742,517572,Suelo_P,Original,25.910174385632427,2.1919316306549947,-1.840160259248851,2.0085110308830316,0.038,Hotspot
56,587217.533,517574,Suelo_P,Original,30.478867544831353,2.917920610365725,-1.8876047435043166,2.0829213807252174,0.006,Hotspot
1,587212.895,517579,Suelo_P,Residual_ajustado,3.616019139848009,1.9418655501644535,-1.8375980300108243,1.918639794921381,0.05,Hotspot
2,587211.104,517578,Suelo_P,Residual_ajustado,2.9880538003534642,1.9418655501644535,-1.8375980300108243,1.918639794921381,0.05,Hotspot
3,587208.994,517576,Suelo_P,Residual_ajustado,2.3454872861922778,1.151614023533709,-1.9622110709915501,1.9104198078326489,0.33,Sin_clasificar
4,587207.025,517574,Suelo_P,Residual_ajustado,2.12693081090076,1.12285836822052,-1.9435138242185523,1.9843426213576265,0.26,Sin_clasificar
5,587204.915,517572,Suelo_P,Residual_ajustado,1.5239587138310033,-0.9677011736070124,-1.9347839260197506,1.8350376928789156,0.28,Sin_clasificar
6,587202.983,517570,Suelo_P,Residual_ajustado,-7.496049411238319,-1.2425257371123555,-2.0517170731695034,1.9024522765040845,0.196,Sin_clasificar
7,587201.014,517569,Suelo_P,Residual_ajustado,-0.8420039143253579,-1.8826609932588045,-2.0112082882455224,2.0680252081467234,0.062,Sin_clasificar
8,587198.948,517567,Suelo_P,Residual_ajustado,-4.191958317629023,-2.3866377301891375,-1.953421128894557,1.733222821717599,0.012,Coldspot
9,587197.023,517566,Suelo_P,Residual_ajustado,-7.243134341129392,-2.68753747716913,-1.9526947240941948,1.9240461937692919,0.002,Coldspot
10,587194.69,517564,Suelo_P,Residual_ajustado,-3.5288079483332484,-2.541238011259056,-2.0494111161251616,1.926711944239848,0.016,Coldspot
11,587193.167,517562,Suelo_P,Residual_ajustado,-3.7107196978833072,-1.8674596942078407,-2.299413978955046,1.8055275569256826,0.086,Sin_clasificar
12,587191.101,517561,Suelo_P,Residual_ajustado,-4.348957206961871,-2.108752307970434,-2.1637320080375044,1.7054703952496313,0.044,Sin_clasificar
13,587189.132,517559,Suelo_P,Residual_ajustado,-5.683365984823557,-1.8265053860060656,-2.1756014064355997,1.5887060838334932,0.076,Sin_clasificar
14,587187.054,517557,Suelo_P,Residual_ajustado,1.9769366012403784,-0.5561468298893566,-1.9234044287447076,1.8014217596032247,0.62,Sin_clasificar
15,587188.6,517555,Suelo_P,Residual_ajustado,1.6071387292145745,0.5637448542308775,-2.002759826816707,1.7782350589552571,0.596,Sin_clasificar
16,587190.678,517557,Suelo_P,Residual_ajustado,-2.9339911515315173,-0.8974706989954541,-2.046370927789507,1.8880712796339174,0.412,Sin_clasificar
17,587192.647,517559,Suelo_P,Residual_ajustado,-5.319914932684455,-1.2627433706830986,-2.153529668417905,1.6170544360858214,0.278,Sin_clasificar
18,587194.713,517560,Suelo_P,Residual_ajustado,0.23341653943830892,-0.20344132620481087,-2.012178138104093,1.8833847709316998,0.898,Sin_clasificar
19,587196.236,517562,Suelo_P,Residual_ajustado,0.8329473167650152,0.9776250054892779,-1.8255348025824627,1.8575695156537364,0.308,Sin_clasificar
20,587198.569,517564,Suelo_P,Residual_ajustado,-9.04159234630073,-3.222149310101508,-1.9532972241686863,1.9787868657808025,0.002,Coldspot
21,587200.494,517565,Suelo_P,Residual_ajustado,0.007843876985756781,-1.1992696347363518,-2.0276308636755336,1.9522581022190457,0.274,Sin_clasificar
22,587202.56,517567,Suelo_P,Residual_ajustado,0.7338815646366859,-0.16634787312864577,-2.0095645647330307,1.9549216949126933,0.866,Sin_clasificar
23,587204.529,517569,Suelo_P,Residual_ajustado,-5.014589113219836,-1.3871883356630443,-1.999921851116956,2.0113130004301545,0.164,Sin_clasificar
24,587206.461,517570,Suelo_P,Residual_ajustado,0.21891947741252737,0.10369759429893868,-1.9716659582431584,1.690343375926364,0.972,Sin_clasificar
25,587208.571,517572,Suelo_P,Residual_ajustado,3.1592064869067062,0.09003922549237064,-1.8165322224589229,1.9428933017887964,0.926,Sin_clasificar
26,587210.54,517574,Suelo_P,Residual_ajustado,0.8706810099122909,0.7389788596995298,-1.9405925364462768,1.9018948635978088,0.45,Sin_clasificar
27,587212.65,517576,Suelo_P,Residual_ajustado,1.9518773547310075,1.5888900942828466,-1.958277034780386,1.8353618962900693,0.106,Sin_clasificar
