DX_m,DY_m,N_celdas,Correlacion,RMSE
3.75,-2.75,136896,0.7269143258926486,0.22299916430102323
3.75,-2.5,137268,0.7316810018674355,0.22122103634708057
3.75,-2.25,137640,0.7362899835655067,0.21949045722299593
3.75,-2,138012,0.7409892005725189,0.21770922988867128
3.75,-1.75,138384,0.745853405512711,0.21584496134056513
3.75,-1.5,138756,0.7509057534814872,0.21388585198348367
3.75,-1.25,139128,0.7560220152916208,0.21188109782863157
3.75,-1,139500,0.7612530930904957,0.20980486045460353
3.75,-0.75,139872,0.7661365161922262,0.20785367216420714
3.75,-0.5,140244,0.7705914064224753,0.2060679431990823
3.75,-0.25,140616,0.7744587438563385,0.20451989115352623
3.75,0,140988,0.7778093144877419,0.20318820099055251
3.75,0.25,140616,0.7797582417700992,0.20220961136711607
3.75,0.5,140244,0.7787767540377178,0.20252350318523316
3.75,0.75,139872,0.7743190585990865,0.2043578187605559
3.75,1,139500,0.7678477764240488,0.20703850643616714
3.75,1.25,139128,0.7612860714474271,0.20971810772942662
3.75,1.5,138756,0.7552499013977289,0.212136634062377
3.75,1.75,138384,0.749085235144723,0.21457249519138893
3.75,2,138012,0.7422970837532649,0.21722700428738756
3.75,2.25,137640,0.7348558212921158,0.22010297384920788
3.75,2.5,137268,0.7271509741031231,0.2230375236625712
3.75,2.75,136896,0.7195574391978954,0.22588551513001606
3.75,3,136524,0.7120662060119196,0.2286548101433106
3.75,3.25,136152,0.7046285010710314,0.23136701084444342
3.75,3.5,136152,0.697942410539858,0.2338639541214392
3.75,3.75,135780,0.691615921415123,0.23609662331758838
3.75,4,135408,0.6862405221189998,0.2379475246361237
3.75,4.25,135036,0.6818624025088231,0.23941274660414913
3.75,4.5,134664,0.6784669820869208,0.24051019851900593
3.75,4.75,134292,0.6756223264434239,0.24140511882711121
3.75,5,133920,0.6728415430647187,0.24227872703433143
4,-5,133560,0.6475230627307778,0.25147320073629226
4,-4.75,133931,0.6570780641784106,0.2482140631061816
4,-4.5,134302,0.6664325900199151,0.24498482915622583
4,-4.25,134673,0.6754503399536244,0.24183897329901588
4,-4,135044,0.6842240031620737,0.2387415721305756
4,-3.75,135415,0.6923403482187401,0.23584749761260188
4,-3.5,135786,0.6998229828062057,0.23315787179321837
4,-3.25,135786,0.7062022260135088,0.23075030462214619
4,-3,136157,0.7123324346805403,0.22851844169083046
4,-2.75,136528,0.7175134382891895,0.2266287341309507
4,-2.5,136899,0.7219597143753566,0.22501155631921646
4,-2.25,137270,0.7259964465438155,0.2235432379935408
4,-2,137641,0.7301185282439718,0.22203164745485054
4,-1.75,138012,0.7347113028964622,0.22032082765005265
4,-1.5,138383,0.7397717047084627,0.21840689367416158
4,-1.25,138754,0.745139939138425,0.21634938490147415
4,-1,139125,0.7507970021327496,0.21414859389726343
4,-0.75,139496,0.7560121206616146,0.2121068822403027
4,-0.5,139867,0.7605291992083161,0.21033931662165853
4,-0.25,140238,0.7642593393945427,0.20888970138532748
4,0,140609,0.7673977403759501,0.20768556551236594
4,0.25,140238,0.7699909920099526,0.20644283130130303
4,0.5,139867,0.7713156524841827,0.205748191250887
4,0.75,139496,0.769964551835133,0.20621338186642327
4,1,139125,0.7656406342042105,0.20795060076185043
4,1.25,138754,0.7595240499266308,0.21042655949881384
4,1.5,138383,0.7532174334502338,0.21294497628675094
4,1.75,138012,0.7470416407343694,0.21537165970913638
4,2,137641,0.7406336434062067,0.2178578050417978
4,2.25,137270,0.7335484477875077,0.22057863761756616
4,2.5,136899,0.7258962167561274,0.22348154289124658
4,2.75,136528,0.718131027843448,0.22638596248198478
4,3,136157,0.7105565888698356,0.2291764598235695
4,3.25,135786,0.7032352247420447,0.23183400936015972
4,3.5,135786,0.696451839766459,0.2343599653237517
4,3.75,135415,0.6897413539856817,0.23672579709179123
4,4,135044,0.684048122945924,0.23868422276215487
4,4.25,134673,0.6794132699916806,0.2402344508075842
4,4.5,134302,0.6756564440251912,0.2414551508030734
4,4.75,133931,0.6724162129970213,0.2424852418897721
4,5,133560,0.6693996491321305,0.24343579262845746
4.25,-5,133200,0.6379751228076778,0.2546932732376551
4.25,-4.75,133570,0.6465001697360259,0.25183984720883856
4.25,-4.5,133940,0.6554777792120967,0.24879690004153704
4.25,-4.25,134310,0.6644128133203444,0.24573634345775733
4.25,-4,134680,0.6730638591923186,0.24274022568687156
4.25,-3.75,135050,0.6814239383310995,0.23981260989681566
4.25,-3.5,135420,0.689298357924258,0.23703028653946756
4.25,-3.25,135420,0.6958166561539711,0.2346110797069369
4.25,-3,135790,0.7020836502100459,0.23237178012895648
4.25,-2.75,136160,0.7073223227873063,0.23049857281113514
4.25,-2.5,136530,0.7116431758332595,0.22896390064474778
4.25,-2.25,136900,0.715509491019164,0.22759410726637222
4.25,-2,137270,0.7194410476764161,0.2261912601354444
4.25,-1.75,137640,0.7239280718483485,0.22456148616617017
4.25,-1.5,138010,0.7290431296289402,0.22267043048643026
4.25,-1.25,138380,0.7344319945884028,0.22065285230765613
4.25,-1,138750,0.7398893923604721,0.2185850533784302
4.25,-0.75,139120,0.7450620445649195,0.21661134773624394
4.25,-0.5,139490,0.7495071463619671,0.2149194657787223
4.25,-0.25,139860,0.7531389085990923,0.21355077491428728
4.25,0,140230,0.7564093538164678,0.2123265928254754
4.25,0.25,139860,0.7594711149327469,0.21090550658283147
4.25,0.5,139490,0.7624578336074365,0.20951404926357403
4.25,0.75,139120,0.763902135722814,0.2087788959129006
4.25,1,138750,0.7623524664586452,0.20931740703624283
4.25,1.25,138380,0.7575760251711451,0.21121136172159202
4.25,1.5,138010,0.7511784443557838,0.2137535105448249
4.25,1.75,137640,0.7447065156597951,0.21628733114017587
4.25,2,137270,0.738426874732774,0.218706501665032
4.25,2.25,136900,0.7318175850391996,0.221222694825278
4.25,2.5,136530,0.7245824476109267,0.22394875428987326
4.25,2.75,136160,0.7169921435014471,0.22677486014918377
4.25,3,135790,0.7094636391467698,0.22953863794074833
4.25,3.25,135420,0.7022183692904084,0.23215904562011855
4.25,3.5,135420,0.6955963746502718,0.23461898300513218
4.25,3.75,135050,0.6889193464362371,0.23696599253590225
4.25,4,134680,0.6829425558568897,0.2390225079117005
4.25,4.25,134310,0.6778477989722836,0.24073389094654943
4.25,4.5,133940,0.6733616049712786,0.24221128877985648
4.25,4.75,133570,0.6691809714484209,0.24357099908934954
4.25,5,133200,0.6654515952432037,0.24476706460748485
4.5,-5,132840,0.6281903109089936,0.2579462807818524
4.5,-4.75,133209,0.6361929266766613,0.25531381271473225
4.5,-4.5,133578,0.6444924658187852,0.25255393092896355
4.5,-4.25,133947,0.653195566046544,0.24962770051668595
4.5,-4,134316,0.6617586615701283,0.24671731197598315
4.5,-3.75,134685,0.6700088789468259,0.24388440676973977
4.5,-3.5,135054,0.6779724976235709,0.24112434192736407
4.5,-3.25,135054,0.6845004010064243,0.2387437319903909
4.5,-3,135423,0.6907484216666376,0.23655822587948716
4.5,-2.75,135792,0.6962357781041275,0.23463269765948666
4.5,-2.5,136161,0.7009461690495431,0.2329855112056788
4.5,-2.25,136530,0.7050955502913973,0.23153904719096335
4.5,-2,136899,0.7092365395670353,0.23008733346044669
4.5,-1.75,137268,0.7137839520971659,0.22846963789864594
4.5,-1.5,137637,0.7186795337597235,0.22670477029540356
4.5,-1.25,138006,0.7236541098152746,0.22489490903144863
4.5,-1,138375,0.728423654935725,0.2231485083513956
4.5,-0.75,138744,0.7330749926856797,0.22143367000224762
4.5,-0.5,139113,0.7376145007580044,0.21975030836660786
4.5,-0.25,139482,0.7416372682163687,0.21826205552794198
4.5,0,139851,0.7454185013052207,0.21686415931722172
4.5,0.25,139482,0.7491157509991232,0.21520243462931238
4.5,0.5,139113,0.7527737502812288,0.21355254043796232
4.5,0.75,138744,0.755841899432417,0.21214655045648284
4.5,1,138375,0.7567253233326298,0.2116541914738881
4.5,1.25,138006,0.7542059170239243,0.21258432074930686
4.5,1.5,137637,0.7488560275568085,0.21467413760805196
4.5,1.75,137268,0.7424584766744322,0.21716196068383276
4.5,2,136899,0.7361091275041886,0.21959451869716207
4.5,2.25,136530,0.7298602452229748,0.22195288190961004
4.5,2.5,136161,0.7231853866545478,0.22444598167188543
4.5,2.75,135792,0.7160761061540625,0.22707545348550098
4.5,3,135423,0.7088569431287403,0.22971328472829816
4.5,3.25,135054,0.7017660346015356,0.23226946700897785
4.5,3.5,135054,0.6953261448678167,0.2346580926642865
4.5,3.75,134685,0.6888303785988084,0.23693423931674484
4.5,4,134316,0.6825751259131686,0.2390893162275699
4.5,4.25,133947,0.6766795534589757,0.2410866339393596
4.5,4.5,133578,0.6711940302229954,0.2429168514926144
4.5,4.75,133209,0.666047595521076,0.24461251915521434
4.5,5,132840,0.6615772670232662,0.24606148019920987
4.75,-5,132480,0.6180465271871258,0.2612831884556369
4.75,-4.75,132848,0.6258837948909711,0.2587457244126417
4.75,-4.5,133216,0.6337043956436285,0.25619191079908427
4.75,-4.25,133584,0.6417976293916267,0.2535245028859849
4.75,-4,133952,0.6501870622455864,0.2507268675232125
4.75,-3.75,134320,0.6581889386303733,0.2480346502673554
4.75,-3.5,134688,0.6656574886134378,0.2455056891349325
4.75,-3.25,134688,0.6719990463086614,0.2432353822196802
4.75,-3,135056,0.6784435941430443,0.2410269089110958
4.75,-2.75,135424,0.6843379103709727,0.23899553692645134
4.75,-2.5,135792,0.6898534012827423,0.23708792617034583
4.75,-2.25,136160,0.6948749923476863,0.23534807470027497
4.75,-2,136528,0.6994193586019708,0.2337752636386529
4.75,-1.75,136896,0.7039254613199925,0.23220634754738265
4.75,-1.5,137264,0.708294424416123,0.23067952314389947
4.75,-1.25,137632,0.7123983734643872,0.229245402805905
4.75,-1,138000,0.7164059951107405,0.22783741300273266
4.75,-0.75,138368,0.7205591814913422,0.22636258886388444
4.75,-0.5,138736,0.72522895446366,0.22467450843698047
4.75,-0.25,139104,0.7301323757992364,0.22287795410768801
4.75,0,139472,0.7346061243864878,0.22124030343143541
4.75,0.25,139104,0.7388002123755535,0.2194023297959819
4.75,0.5,138736,0.7426687146452003,0.2176908697869682
4.75,0.75,138368,0.7460608670613128,0.2161717419847728
4.75,1,138000,0.7484421607546138,0.21506578361481793
4.75,1.25,137632,0.7485587505177401,0.2148928191221815
4.75,1.5,137264,0.7455061698081976,0.21601758805038615
4.75,1.75,136896,0.7401023188321003,0.21808352830141314
4.75,2,136528,0.7338638192947874,0.22045680356751693
4.75,2.25,136160,0.7277854275374982,0.2227340523175649
4.75,2.5,135792,0.7216305725632776,0.22501109855898194
4.75,2.75,135424,0.7151510760668138,0.22738699479362953
4.75,3,135056,0.7084771583681433,0.22980961883334433
4.75,3.25,134688,0.701770200695305,0.23221654272729864
4.75,3.5,134688,0.6954460224970572,0.23456060266583778
4.75,3.75,134320,0.6888333494426407,0.23687754752553095
4.75,4,133952,0.6821119628031095,0.23919988852636914
4.75,4.25,133584,0.6753280454961598,0.24151344610999617
4.75,4.5,133216,0.6688857151314741,0.24367862011260447
4.75,4.75,132848,0.6631547685390906,0.24557218333078892
4.75,5,132480,0.6583290475027244,0.24713682064756748
5,-5,132120,0.6076754818676523,0.2646534402324051
5,-4.75,132487,0.6154487592275822,0.26217484167657884
5,-4.5,132854,0.6230961843931816,0.25971829076505026
5,-4.25,133221,0.6305510682682008,0.25731018561635516
5,-4,133588,0.6381892257767708,0.25481859185580563
5,-3.75,133955,0.6457322904799238,0.2523362268690551
5,-3.5,134322,0.6526743874544174,0.2500427405961169
5,-3.25,134322,0.6587422236892511,0.24791067301411265
5,-3,134689,0.6656015094759006,0.24560425941215186
5,-2.75,135056,0.6721770008305045,0.24337344628317453
5,-2.5,135423,0.678549437584513,0.24119640334949316
5,-2.25,135790,0.6845770047712852,0.23912436614213248
5,-2,136157,0.68956506707165,0.23741944477243887
5,-1.75,136524,0.6937200132980488,0.23601336051248398
5,-1.5,136891,0.6974619247181162,0.23475494875694106
5,-1.25,137258,0.7007760829208556,0.2336530373374458
5,-1,137625,0.7041862190312688,0.23250803140930826
5,-0.75,137992,0.7082996638503287,0.2310875742323474
5,-0.5,138359,0.7131163044795997,0.2293872448923247
5,-0.25,138726,0.7186731098732061,0.22738270593944815
5,0,139093,0.7237801689420793,0.2255378533369879
5,0.25,138726,0.7282069546279191,0.22363434579859556
5,0.5,138359,0.7321412082742732,0.22192122646692225
5,0.75,137992,0.7354895050894122,0.22044116139285708
5,1,137625,0.738543614579521,0.2190776045749201
5,1.25,137258,0.7407515903494746,0.2180548858171479
5,1.5,136891,0.7404953372193201,0.21802829612593586
5,1.75,136524,0.7371755997129523,0.21923378593855306
5,2,136157,0.7317606422426042,0.22126259342752178
5,2.25,135790,0.72584729799623815,0.22346221608216935
5,2.5,135423,0.7200947008697599,0.22557116923236692
5,2.75,135056,0.7142687357015205,0.2276858300569198
5,3,134689,0.7081706929875429,0.22988254107963058
5,3.25,134322,0.7018602608496181,0.23213611197483902
5,3.5,134322,0.6955281770337867,0.23448206306987893
5,3.75,133955,0.6884922722100164,0.2369524397852092
5,4,133588,0.6812601677441446,0.23945656661700673
5,4.25,133221,0.6740252032427518,0.2419263881998067
5,4.5,132854,0.6670538942741869,0.24427258798770748
5,4.75,132487,0.6609983129992604,0.2462726107118013
5,5,132120,0.6559535503852971,0.24790635795048893
