grid_id,X,Y,I1,Var_I1,I2,Var_I2,Diferencia_I2_I1,Cambio_relativo_porcentaje,Variable
1285,587199.1448494447,517567.9190215316,21.620266935493632,0.09015443145651571,16.007309888065503,0.34994105719207885,-5.612957047428129,-25.96155294555328,T
1286,587199.3779949171,517567.9190215316,21.703679755509544,0.06779112135747675,15.909410230019036,0.3175999533006843,-5.794269525490508,-26.69717573592384,T
1287,587199.6111403892,517567.9190215316,21.787512268792256,0.04055760622940084,15.813553737906895,0.27841356443269394,-5.97395853088536,-27.419186078633995,T
1288,587199.8442858616,517567.9190215316,21.86345137271927,0.012640608199992628,15.725745012518207,0.23328246988085358,-6.1377063602010615,-28.072906951276487,T
1289,587200.0774313337,517567.9190215316,21.84444313512132,0.031203276406681385,15.65171224514767,0.18416908920764316,-6.192730889973651,-28.34922754344343,T
1290,587200.3105768058,517567.9190215316,21.79869868486217,0.059682675040395435,15.596161779007712,0.13407011208597408,-6.202536905854458,-28.45370265226764,T
1291,587200.5437222782,517567.9190215316,21.753139419387644,0.08399843653655716,15.562193309181094,0.08678238449817606,-6.19094611020655,-28.460012096869217,T
1292,587200.7768677503,517567.9190215316,21.708986939483683,0.10415727478096505,15.551002366300652,0.04648010119336841,-6.157984573183031,-28.3660614396661,T
1293,587201.0100132225,517567.9190215316,21.667169891209667,0.1208496529017024,15.561923567573551,0.017152886947277207,-6.105246323636116,-28.177405513919954,T
1294,587201.2431586948,517567.9190215316,21.628000746121003,0.13500977394892497,15.592777149789944,0.0019808396156501895,-6.035223596331059,-27.904676290588164,T
1295,587201.476304167,517567.9190215316,21.591678277728853,0.14767513466861695,15.64040283249192,0.0027567337827534566,-5.9512754452369325,-27.56282012304476,T
1296,587201.7094496391,517567.9190215316,21.55833958002762,0.1598379296248368,15.701226082912676,0.01949771371660852,-5.857113497114945,-27.16866702731213,T
1297,587201.9425951114,517567.9190215316,21.52800607572748,0.17226953301088518,15.771715020512183,0.05038149604408528,-5.756291055215296,-26.73861682761894,T
1298,587202.1757405836,517567.9190215316,21.500548163734628,0.18538704781649568,15.848644449017597,0.09206478565920043,-5.651903714717031,-26.287254034993403,T
1299,587202.4088860557,517567.9190215316,21.47569364421367,0.19922925217243154,15.92916294629429,0.14031278453193285,-5.54653069791938,-25.827015368203558,T
1300,587202.642031528,517567.9190215316,21.452930594879543,0.21356143699250932,16.01072890856433,0.1907558477292392,-5.442201686315212,-25.36810372944652,T
1301,587202.8751770002,517567.9190215316,21.430301742804406,0.22806245057682653,16.091017158391068,0.23955870868726178,-5.339284584413338,-24.91464958586547,T
1302,587203.1083224725,517567.9190215316,21.406824500361907,0.2424638784415014,16.1678897962775,0.2838508788029859,-5.238934704084407,-24.47319874087741,T
1303,587203.3414679447,517567.9190215316,21.38206009765354,0.2565566062346414,16.23948172324967,0.32187596069553115,-5.142578374403868,-24.050902255990817,T
1304,587203.5746134168,517567.9190215316,21.355629269949798,0.27019502867522444,16.304393337691135,0.35290891071333447,-5.051235932258663,-23.65294821523439,T
1305,587203.8077588892,517567.9190215316,21.32726490621066,0.2832851831439311,16.361933348078814,0.3770302860729913,-4.965331558131847,-23.281614309043,T
1306,587204.0409043613,517567.9190215316,21.29855763969286,0.29576038093876394,16.41232946289653,0.3948423049575494,-4.88622817679633,-22.941591911792916,T
1307,587204.2740498334,517567.9190215316,21.27042440720084,0.3076360976525981,16.456828042898223,0.40718827563219356,-4.813596364302615,-22.630466943917828,T
1308,587204.5071953058,517567.9190215316,21.242834846791478,0.3189391209589059,16.497629128964846,0.41491310204417214,-4.745205717826632,-22.33791182791853,T
1309,587204.7403407779,517567.9190215316,21.215786472557095,0.3296556029979501,16.537639030905076,0.4186834347364503,-4.678147441652019,-22.050313561098786,T
1310,587197.9791220839,517568.1521670037,21.198831445549576,0.15468732934385881,16.41361801617939,0.431397745518071,-4.7852134293701845,-22.573005694494444,T
1311,587198.212267556,517568.1521670037,21.267067491035007,0.14840638013878601,16.375654439408112,0.4270237203518013,-4.891413051626895,-22.999941358576297,T
1312,587198.4454130281,517568.1521670037,21.338808193029088,0.1401858098061979,16.326716501654815,0.4205800438661369,-5.012091691374273,-23.48815194379793,T
1313,587198.6785585005,517568.1521670037,21.41356534235616,0.1294845424183435,16.26622220325035,0.4112455241160724,-5.147343139105811,-24.037767913988308,T
1314,587198.9117039726,517568.1521670037,21.49079129241979,0.11578516337886818,16.194610238111505,0.39802755649370236,-5.296181054308285,-24.643955554006745,T
