Nodo,Variable,Valor,Limite_inferior,Limite_superior,Extremo_IQR
43,Suelo_CE,240.96117387771207,67.83627674395288,386.75954863274785,FALSE
44,Suelo_CE,248.17605435765364,67.83627674395288,386.75954863274785,FALSE
45,Suelo_CE,243.04254133330625,67.83627674395288,386.75954863274785,FALSE
46,Suelo_CE,256.94972184499886,67.83627674395288,386.75954863274785,FALSE
47,Suelo_CE,234.60588568763936,67.83627674395288,386.75954863274785,FALSE
48,Suelo_CE,188.17683841530146,67.83627674395288,386.75954863274785,FALSE
49,Suelo_CE,267.7705754186346,67.83627674395288,386.75954863274785,FALSE
50,Suelo_CE,282.38406347892305,67.83627674395288,386.75954863274785,FALSE
51,Suelo_CE,234.38527309722323,67.83627674395288,386.75954863274785,FALSE
52,Suelo_CE,226.6385519772481,67.83627674395288,386.75954863274785,FALSE
53,Suelo_CE,202.91811991894707,67.83627674395288,386.75954863274785,FALSE
54,Suelo_CE,240.6377270123093,67.83627674395288,386.75954863274785,FALSE
55,Suelo_CE,263.02659313464585,67.83627674395288,386.75954863274785,FALSE
56,Suelo_CE,309.70448809759563,67.83627674395288,386.75954863274785,FALSE
1,Suelo_CE_corregida_OLS,568.7059999973585,329.8012882548919,626.4956080930526,FALSE
2,Suelo_CE_corregida_OLS,580.3446511696878,329.8012882548919,626.4956080930526,FALSE
3,Suelo_CE_corregida_OLS,544.7926415997391,329.8012882548919,626.4956080930526,FALSE
4,Suelo_CE_corregida_OLS,519.6203939762178,329.8012882548919,626.4956080930526,FALSE
5,Suelo_CE_corregida_OLS,551.2516702261818,329.8012882548919,626.4956080930526,FALSE
6,Suelo_CE_corregida_OLS,405.1757517334531,329.8012882548919,626.4956080930526,FALSE
7,Suelo_CE_corregida_OLS,453.62381908049406,329.8012882548919,626.4956080930526,FALSE
8,Suelo_CE_corregida_OLS,438.98429444354707,329.8012882548919,626.4956080930526,FALSE
9,Suelo_CE_corregida_OLS,391.58277152713356,329.8012882548919,626.4956080930526,FALSE
10,Suelo_CE_corregida_OLS,412.7946422748846,329.8012882548919,626.4956080930526,FALSE
11,Suelo_CE_corregida_OLS,389.32203475841084,329.8012882548919,626.4956080930526,FALSE
12,Suelo_CE_corregida_OLS,415.25590348947674,329.8012882548919,626.4956080930526,FALSE
13,Suelo_CE_corregida_OLS,402.07390840162464,329.8012882548919,626.4956080930526,FALSE
14,Suelo_CE_corregida_OLS,465.479522007962,329.8012882548919,626.4956080930526,FALSE
15,Suelo_CE_corregida_OLS,472.8109627566596,329.8012882548919,626.4956080930526,FALSE
16,Suelo_CE_corregida_OLS,432.5929303815548,329.8012882548919,626.4956080930526,FALSE
17,Suelo_CE_corregida_OLS,430.0679139176843,329.8012882548919,626.4956080930526,FALSE
18,Suelo_CE_corregida_OLS,435.8301109601372,329.8012882548919,626.4956080930526,FALSE
19,Suelo_CE_corregida_OLS,421.3816556692683,329.8012882548919,626.4956080930526,FALSE
20,Suelo_CE_corregida_OLS,385.2927003014059,329.8012882548919,626.4956080930526,FALSE
21,Suelo_CE_corregida_OLS,453.059184170717,329.8012882548919,626.4956080930526,FALSE
22,Suelo_CE_corregida_OLS,479.46752727652085,329.8012882548919,626.4956080930526,FALSE
23,Suelo_CE_corregida_OLS,433.543853083527,329.8012882548919,626.4956080930526,FALSE
24,Suelo_CE_corregida_OLS,515.0469287676699,329.8012882548919,626.4956080930526,FALSE
25,Suelo_CE_corregida_OLS,504.9670857340086,329.8012882548919,626.4956080930526,FALSE
26,Suelo_CE_corregida_OLS,535.9188505043825,329.8012882548919,626.4956080930526,FALSE
27,Suelo_CE_corregida_OLS,593.6333730721611,329.8012882548919,626.4956080930526,FALSE
28,Suelo_CE_corregida_OLS,576.9703430108742,329.8012882548919,626.4956080930526,FALSE
29,Suelo_CE_corregida_OLS,574.4674782413472,329.8012882548919,626.4956080930526,FALSE
30,Suelo_CE_corregida_OLS,534.410402524065,329.8012882548919,626.4956080930526,FALSE
31,Suelo_CE_corregida_OLS,512.9989428875452,329.8012882548919,626.4956080930526,FALSE
32,Suelo_CE_corregida_OLS,446.33673447592827,329.8012882548919,626.4956080930526,FALSE
33,Suelo_CE_corregida_OLS,492.2110308117851,329.8012882548919,626.4956080930526,FALSE
34,Suelo_CE_corregida_OLS,460.3968264651701,329.8012882548919,626.4956080930526,FALSE
35,Suelo_CE_corregida_OLS,555.7819326453505,329.8012882548919,626.4956080930526,FALSE
36,Suelo_CE_corregida_OLS,510.09703910132,329.8012882548919,626.4956080930526,FALSE
37,Suelo_CE_corregida_OLS,384.8223311659092,329.8012882548919,626.4956080930526,FALSE
38,Suelo_CE_corregida_OLS,468.1509482929206,329.8012882548919,626.4956080930526,FALSE
39,Suelo_CE_corregida_OLS,492.339181985847,329.8012882548919,626.4956080930526,FALSE
40,Suelo_CE_corregida_OLS,466.2234851721901,329.8012882548919,626.4956080930526,FALSE
41,Suelo_CE_corregida_OLS,496.936419356228,329.8012882548919,626.4956080930526,FALSE
42,Suelo_CE_corregida_OLS,479.9032507019746,329.8012882548919,626.4956080930526,FALSE
43,Suelo_CE_corregida_OLS,490.85938005843815,329.8012882548919,626.4956080930526,FALSE
44,Suelo_CE_corregida_OLS,497.5713833689292,329.8012882548919,626.4956080930526,FALSE
45,Suelo_CE_corregida_OLS,492.79567620237873,329.8012882548919,626.4956080930526,FALSE
46,Suelo_CE_corregida_OLS,505.73352623240646,329.8012882548919,626.4956080930526,FALSE
47,Suelo_CE_corregida_OLS,484.9470554552132,329.8012882548919,626.4956080930526,FALSE
48,Suelo_CE_corregida_OLS,441.7541127777539,329.8012882548919,626.4956080930526,FALSE
49,Suelo_CE_corregida_OLS,515.8001663119599,329.8012882548919,626.4956080930526,FALSE
50,Suelo_CE_corregida_OLS,529.3950942544487,329.8012882548919,626.4956080930526,FALSE
51,Suelo_CE_corregida_OLS,484.74181956234855,329.8012882548919,626.4956080930526,FALSE
52,Suelo_CE_corregida_OLS,477.53504490443294,329.8012882548919,626.4956080930526,FALSE
53,Suelo_CE_corregida_OLS,455.4679269605941,329.8012882548919,626.4956080930526,FALSE
54,Suelo_CE_corregida_OLS,490.55847743955104,329.8012882548919,626.4956080930526,FALSE
55,Suelo_CE_corregida_OLS,511.386839593164,329.8012882548919,626.4956080930526,FALSE
56,Suelo_CE_corregida_OLS,554.8112852772005,329.8012882548919,626.4956080930526,FALSE
1,Suelo_N,22.427024753216713,4.556341356288007,27.097778697366273,FALSE
2,Suelo_N,23.560660362417142,4.556341356288007,27.097778697366273,FALSE
3,Suelo_N,20.902369398335367,4.556341356288007,27.097778697366273,FALSE
4,Suelo_N,18.73628086611692,4.556341356288007,27.097778697366273,FALSE
5,Suelo_N,21.150811636635034,4.556341356288007,27.097778697366273,FALSE
6,Suelo_N,10.55382148641013,4.556341356288007,27.097778697366273,FALSE
7,Suelo_N,14.123732236809962,4.556341356288007,27.097778697366273,FALSE
8,Suelo_N,12.466164086525746,4.556341356288007,27.097778697366273,FALSE
9,Suelo_N,8.709670951393623,4.556341356288007,27.097778697366273,FALSE
10,Suelo_N,10.5044462927879,4.556341356288007,27.097778697366273,FALSE
11,Suelo_N,9.041590553866788,4.556341356288007,27.097778697366273,FALSE
12,Suelo_N,10.742533285444937,4.556341356288007,27.097778697366273,FALSE
13,Suelo_N,9.964649182665944,4.556341356288007,27.097778697366273,FALSE
14,Suelo_N,14.866279584705195,4.556341356288007,27.097778697366273,FALSE
15,Suelo_N,15.339998739322306,4.556341356288007,27.097778697366273,FALSE
16,Suelo_N,12.275055004772081,4.556341356288007,27.097778697366273,FALSE
17,Suelo_N,11.948453872332482,4.556341356288007,27.097778697366273,FALSE
18,Suelo_N,12.633121782604167,4.556341356288007,27.097778697366273,FALSE
19,Suelo_N,11.259529776952602,4.556341356288007,27.097778697366273,FALSE
20,Suelo_N,8.319925793702573,4.556341356288007,27.097778697366273,FALSE
21,Suelo_N,13.671251145031947,4.556341356288007,27.097778697366273,FALSE
22,Suelo_N,16.016362224247217,4.556341356288007,27.097778697366273,FALSE
23,Suelo_N,12.563214588997907,4.556341356288007,27.097778697366273,FALSE
24,Suelo_N,18.452394886895814,4.556341356288007,27.097778697366273,FALSE
25,Suelo_N,17.726247836111167,4.556341356288007,27.097778697366273,FALSE
26,Suelo_N,20.31907248702906,4.556341356288007,27.097778697366273,FALSE
27,Suelo_N,24.674324396962845,4.556341356288007,27.097778697366273,FALSE
28,Suelo_N,23.115512683275966,4.556341356288007,27.097778697366273,FALSE
29,Suelo_N,23.051969831657853,4.556341356288007,27.097778697366273,FALSE
30,Suelo_N,20.266920604752585,4.556341356288007,27.097778697366273,FALSE
31,Suelo_N,18.63539592107022,4.556341356288007,27.097778697366273,FALSE
32,Suelo_N,13.585240219156278,4.556341356288007,27.097778697366273,FALSE
33,Suelo_N,16.732262330262238,4.556341356288007,27.097778697366273,FALSE
34,Suelo_N,14.341133983357802,4.556341356288007,27.097778697366273,FALSE
35,Suelo_N,21.60809473204378,4.556341356288007,27.097778697366273,FALSE
36,Suelo_N,18.17630048949416,4.556341356288007,27.097778697366273,FALSE
37,Suelo_N,8.792749658504807,4.556341356288007,27.097778697366273,FALSE
38,Suelo_N,14.96107532768393,4.556341356288007,27.097778697366273,FALSE
39,Suelo_N,17.125574705023062,4.556341356288007,27.097778697366273,FALSE
40,Suelo_N,14.896289638923177,4.556341356288007,27.097778697366273,FALSE
41,Suelo_N,17.160500587598666,4.556341356288007,27.097778697366273,FALSE
42,Suelo_N,15.755493495217394,4.556341356288007,27.097778697366273,FALSE
43,Suelo_N,16.58198554388247,4.556341356288007,27.097778697366273,FALSE
44,Suelo_N,17.193494884141167,4.556341356288007,27.097778697366273,FALSE
45,Suelo_N,16.957993920739654,4.556341356288007,27.097778697366273,FALSE
46,Suelo_N,18.098133134069215,4.556341356288007,27.097778697366273,FALSE
47,Suelo_N,16.370593814432546,4.556341356288007,27.097778697366273,FALSE
48,Suelo_N,13.134799884721755,4.556341356288007,27.097778697366273,FALSE
49,Suelo_N,18.67277101463703,4.556341356288007,27.097778697366273,FALSE
50,Suelo_N,19.612267168869977,4.556341356288007,27.097778697366273,FALSE
51,Suelo_N,16.167463196993857,4.556341356288007,27.097778697366273,FALSE
52,Suelo_N,15.664691750326035,4.556341356288007,27.097778697366273,FALSE
53,Suelo_N,14.268376489088714,4.556341356288007,27.097778697366273,FALSE
54,Suelo_N,16.906989679135897,4.556341356288007,27.097778697366273,FALSE
55,Suelo_N,18.48154829250872,4.556341356288007,27.097778697366273,FALSE
56,Suelo_N,21.564362627899754,4.556341356288007,27.097778697366273,FALSE
1,Suelo_P,31.98278557698091,5.746132873212623,38.62513156497045,FALSE
2,Suelo_P,33.26813010971999,5.746132873212623,38.62513156497045,FALSE
3,Suelo_P,29.280772308596628,5.746132873212623,38.62513156497045,FALSE
4,Suelo_P,27.05917647910598,5.746132873212623,38.62513156497045,FALSE
5,Suelo_P,30.062505935158978,5.746132873212623,38.62513156497045,FALSE
6,Suelo_P,14.678825809389854,5.746132873212623,38.62513156497045,FALSE
7,Suelo_P,19.85889325347906,5.746132873212623,38.62513156497045,FALSE
8,Suelo_P,17.940420264903995,5.746132873212623,38.62513156497045,FALSE
9,Suelo_P,12.961889519778692,5.746132873212623,38.62513156497045,FALSE
10,Suelo_P,15.16904986527205,5.746132873212623,38.62513156497045,FALSE
11,Suelo_P,12.667347528310373,5.746132873212623,38.62513156497045,FALSE
12,Suelo_P,15.39784089115294,5.746132873212623,38.62513156497045,FALSE
13,Suelo_P,13.920440598608678,5.746132873212623,38.62513156497045,FALSE
14,Suelo_P,20.866984207334028,5.746132873212623,38.62513156497045,FALSE
15,Suelo_P,21.65602791257174,5.746132873212623,38.62513156497045,FALSE
16,Suelo_P,17.16568873879705,5.746132873212623,38.62513156497045,FALSE
17,Suelo_P,16.984244434043607,5.746132873212623,38.62513156497045,FALSE
18,Suelo_P,17.738206878881982,5.746132873212623,38.62513156497045,FALSE
19,Suelo_P,16.05217296569518,5.746132873212623,38.62513156497045,FALSE
20,Suelo_P,12.215007861599805,5.746132873212623,38.62513156497045,FALSE
21,Suelo_P,19.499108760555256,5.746132873212623,38.62513156497045,FALSE
22,Suelo_P,22.510711138719692,5.746132873212623,38.62513156497045,FALSE
23,Suelo_P,17.648656674545162,5.746132873212623,38.62513156497045,FALSE
24,Suelo_P,26.200105430127255,5.746132873212623,38.62513156497045,FALSE
25,Suelo_P,25.326578967775372,5.746132873212623,38.62513156497045,FALSE
26,Suelo_P,28.36166907241274,5.746132873212623,38.62513156497045,FALSE
27,Suelo_P,34.762463810698314,5.746132873212623,38.62513156497045,FALSE
28,Suelo_P,32.88484736563646,5.746132873212623,38.62513156497045,FALSE
29,Suelo_P,32.599996026109245,5.746132873212623,38.62513156497045,FALSE
30,Suelo_P,28.378436944740066,5.746132873212623,38.62513156497045,FALSE
31,Suelo_P,26.282479916542062,5.746132873212623,38.62513156497045,FALSE
32,Suelo_P,18.522970665932903,5.746132873212623,38.62513156497045,FALSE
33,Suelo_P,23.650899525702513,5.746132873212623,38.62513156497045,FALSE
34,Suelo_P,20.624922736594954,5.746132873212623,38.62513156497045,FALSE
35,Suelo_P,30.20570722286271,5.746132873212623,38.62513156497045,FALSE
36,Suelo_P,25.802104223548298,5.746132873212623,38.62513156497045,FALSE
37,Suelo_P,11.910044883022156,5.746132873212623,38.62513156497045,FALSE
38,Suelo_P,20.9846774760165,5.746132873212623,38.62513156497045,FALSE
39,Suelo_P,24.008035062235408,5.746132873212623,38.62513156497045,FALSE
40,Suelo_P,20.867765845073283,5.746132873212623,38.62513156497045,FALSE
41,Suelo_P,23.927717431718307,5.746132873212623,38.62513156497045,FALSE
42,Suelo_P,22.435996795891672,5.746132873212623,38.62513156497045,FALSE
43,Suelo_P,23.610598726230702,5.746132873212623,38.62513156497045,FALSE
44,Suelo_P,24.189551566518677,5.746132873212623,38.62513156497045,FALSE
45,Suelo_P,23.76125323608293,5.746132873212623,38.62513156497045,FALSE
46,Suelo_P,25.34556469232888,5.746132873212623,38.62513156497045,FALSE
47,Suelo_P,22.87395482604952,5.746132873212623,38.62513156497045,FALSE
48,Suelo_P,18.120869755194413,5.746132873212623,38.62513156497045,FALSE
49,Suelo_P,26.334588472618876,5.746132873212623,38.62513156497045,FALSE
50,Suelo_P,27.598567677766354,5.746132873212623,38.62513156497045,FALSE
51,Suelo_P,23.028856445181873,5.746132873212623,38.62513156497045,FALSE
52,Suelo_P,22.065631172485908,5.746132873212623,38.62513156497045,FALSE
53,Suelo_P,19.63696663157556,5.746132873212623,38.62513156497045,FALSE
54,Suelo_P,23.73661571011339,5.746132873212623,38.62513156497045,FALSE
55,Suelo_P,25.910174385632427,5.746132873212623,38.62513156497045,FALSE
56,Suelo_P,30.478867544831353,5.746132873212623,38.62513156497045,FALSE
1,Suelo_K,64.70673585216969,14.331215074921861,75.93526567403921,FALSE
2,Suelo_K,67.21999493961627,14.331215074921861,75.93526567403921,FALSE
3,Suelo_K,59.09602907016894,14.331215074921861,75.93526567403921,FALSE
4,Suelo_K,53.581284404288716,14.331215074921861,75.93526567403921,FALSE
5,Suelo_K,60.05966081203442,14.331215074921861,75.93526567403921,FALSE
6,Suelo_K,29.460809057147817,14.331215074921861,75.93526567403921,FALSE
7,Suelo_K,39.99255671661046,14.331215074921861,75.93526567403921,FALSE
8,Suelo_K,36.68296721220198,14.331215074921861,75.93526567403921,FALSE
9,Suelo_K,26.446414214170325,14.331215074921861,75.93526567403921,FALSE
10,Suelo_K,31.333473314183614,14.331215074921861,75.93526567403921,FALSE
11,Suelo_K,26.27119483133049,14.331215074921861,75.93526567403921,FALSE
12,Suelo_K,31.321462867702863,14.331215074921861,75.93526567403921,FALSE
13,Suelo_K,28.80742594513706,14.331215074921861,75.93526567403921,FALSE
14,Suelo_K,42.67746640007951,14.331215074921861,75.93526567403921,FALSE
15,Suelo_K,44.04155765452988,14.331215074921861,75.93526567403921,FALSE
16,Suelo_K,35.39507101505339,14.331215074921861,75.93526567403921,FALSE
17,Suelo_K,34.49482236840592,14.331215074921861,75.93526567403921,FALSE
18,Suelo_K,36.220590190047126,14.331215074921861,75.93526567403921,FALSE
19,Suelo_K,33.216993375202875,14.331215074921861,75.93526567403921,FALSE
20,Suelo_K,25.14689648991577,14.331215074921861,75.93526567403921,FALSE
21,Suelo_K,39.7143568280938,14.331215074921861,75.93526567403921,FALSE
22,Suelo_K,45.32212661886285,14.331215074921861,75.93526567403921,FALSE
23,Suelo_K,35.44873722959188,14.331215074921861,75.93526567403921,FALSE
24,Suelo_K,52.566904640460635,14.331215074921861,75.93526567403921,FALSE
25,Suelo_K,50.507535519646744,14.331215074921861,75.93526567403921,FALSE
26,Suelo_K,57.3018633136179,14.331215074921861,75.93526567403921,FALSE
27,Suelo_K,70.29822852883609,14.331215074921861,75.93526567403921,FALSE
28,Suelo_K,66.53310510692116,14.331215074921861,75.93526567403921,FALSE
29,Suelo_K,65.97664102156239,14.331215074921861,75.93526567403921,FALSE
30,Suelo_K,57.024401066147774,14.331215074921861,75.93526567403921,FALSE
31,Suelo_K,52.72037646258289,14.331215074921861,75.93526567403921,FALSE
32,Suelo_K,37.89851268036552,14.331215074921861,75.93526567403921,FALSE
33,Suelo_K,47.93557930942905,14.331215074921861,75.93526567403921,FALSE
34,Suelo_K,41.43281521066445,14.331215074921861,75.93526567403921,FALSE
35,Suelo_K,61.14814020345857,14.331215074921861,75.93526567403921,FALSE
36,Suelo_K,51.98373933827696,14.331215074921861,75.93526567403921,FALSE
37,Suelo_K,25.5489102087029,14.331215074921861,75.93526567403921,FALSE
38,Suelo_K,43.42859168005735,14.331215074921861,75.93526567403921,FALSE
39,Suelo_K,48.48168930321162,14.331215074921861,75.93526567403921,FALSE
40,Suelo_K,42.694481335514574,14.331215074921861,75.93526567403921,FALSE
41,Suelo_K,49.5427734555225,14.331215074921861,75.93526567403921,FALSE
42,Suelo_K,45.30510053468727,14.331215074921861,75.93526567403921,FALSE
43,Suelo_K,47.60023961859808,14.331215074921861,75.93526567403921,FALSE
44,Suelo_K,49.33806394464203,14.331215074921861,75.93526567403921,FALSE
45,Suelo_K,48.39161924588045,14.331215074921861,75.93526567403921,FALSE
46,Suelo_K,51.26088032070851,14.331215074921861,75.93526567403921,FALSE
47,Suelo_K,46.90070074451129,14.331215074921861,75.93526567403921,FALSE
48,Suelo_K,37.6826563287205,14.331215074921861,75.93526567403921,FALSE
49,Suelo_K,53.17385740973218,14.331215074921861,75.93526567403921,FALSE
50,Suelo_K,55.73599966372686,14.331215074921861,75.93526567403921,FALSE
51,Suelo_K,46.51699711271385,14.331215074921861,75.93526567403921,FALSE
52,Suelo_K,44.98154834421699,14.331215074921861,75.93526567403921,FALSE
53,Suelo_K,40.1047884150544,14.331215074921861,75.93526567403921,FALSE
54,Suelo_K,47.82461431167745,14.331215074921861,75.93526567403921,FALSE
55,Suelo_K,52.057169240358554,14.331215074921861,75.93526567403921,FALSE
56,Suelo_K,61.612798291081795,14.331215074921861,75.93526567403921,FALSE
1,Suelo_pH,8.360371652669484,4.55016300716845,10.801279839084234,FALSE
2,Suelo_pH,8.217142527949312,4.55016300716845,10.801279839084234,FALSE
3,Suelo_pH,8.231251924454888,4.55016300716845,10.801279839084234,FALSE
4,Suelo_pH,7.42520932324566,4.55016300716845,10.801279839084234,FALSE
5,Suelo_pH,7.0918728539374545,4.55016300716845,10.801279839084234,FALSE
6,Suelo_pH,8.352391409188108,4.55016300716845,10.801279839084234,FALSE
7,Suelo_pH,7.1257731622419325,4.55016300716845,10.801279839084234,FALSE
8,Suelo_pH,8.676340309296256,4.55016300716845,10.801279839084234,FALSE
9,Suelo_pH,8.355867033529973,4.55016300716845,10.801279839084234,FALSE
10,Suelo_pH,7.019653100617845,4.55016300716845,10.801279839084234,FALSE
11,Suelo_pH,6.212117508429258,4.55016300716845,10.801279839084234,FALSE
12,Suelo_pH,6.534018154170608,4.55016300716845,10.801279839084234,FALSE
13,Suelo_pH,6.823911223043582,4.55016300716845,10.801279839084234,FALSE
14,Suelo_pH,7.041364067333705,4.55016300716845,10.801279839084234,FALSE
15,Suelo_pH,6.8348240819865955,4.55016300716845,10.801279839084234,FALSE
16,Suelo_pH,6.543405977416025,4.55016300716845,10.801279839084234,FALSE
17,Suelo_pH,7.150641894744437,4.55016300716845,10.801279839084234,FALSE
18,Suelo_pH,6.911888973434174,4.55016300716845,10.801279839084234,FALSE
19,Suelo_pH,6.619416589371271,4.55016300716845,10.801279839084234,FALSE
20,Suelo_pH,8.618405408688286,4.55016300716845,10.801279839084234,FALSE
21,Suelo_pH,9.06164002492853,4.55016300716845,10.801279839084234,FALSE
22,Suelo_pH,6.798711077414722,4.55016300716845,10.801279839084234,FALSE
23,Suelo_pH,8.670240740899265,4.55016300716845,10.801279839084234,FALSE
24,Suelo_pH,7.066919836938569,4.55016300716845,10.801279839084234,FALSE
25,Suelo_pH,7.020968261576204,4.55016300716845,10.801279839084234,FALSE
26,Suelo_pH,8.589729757483079,4.55016300716845,10.801279839084234,FALSE
27,Suelo_pH,8.532817089257899,4.55016300716845,10.801279839084234,FALSE
28,Suelo_pH,8.598419743679832,4.55016300716845,10.801279839084234,FALSE
29,Suelo_pH,8.54937924767802,4.55016300716845,10.801279839084234,FALSE
30,Suelo_pH,8.67311239861547,4.55016300716845,10.801279839084234,FALSE
31,Suelo_pH,8.693843336757977,4.55016300716845,10.801279839084234,FALSE
32,Suelo_pH,6.6933551093884605,4.55016300716845,10.801279839084234,FALSE
33,Suelo_pH,6.6013683990650165,4.55016300716845,10.801279839084234,FALSE
34,Suelo_pH,8.638052762327872,4.55016300716845,10.801279839084234,FALSE
35,Suelo_pH,6.680445520543301,4.55016300716845,10.801279839084234,FALSE
36,Suelo_pH,8.667666223947801,4.55016300716845,10.801279839084234,FALSE
37,Suelo_pH,8.567286987597425,4.55016300716845,10.801279839084234,FALSE
38,Suelo_pH,6.631368433301368,4.55016300716845,10.801279839084234,FALSE
39,Suelo_pH,7.475420374491737,4.55016300716845,10.801279839084234,FALSE
40,Suelo_pH,8.317815276870693,4.55016300716845,10.801279839084234,FALSE
41,Suelo_pH,6.493447803874131,4.55016300716845,10.801279839084234,FALSE
42,Suelo_pH,6.616224100728196,4.55016300716845,10.801279839084234,FALSE
43,Suelo_pH,6.934701451703636,4.55016300716845,10.801279839084234,FALSE
44,Suelo_pH,6.841660356244952,4.55016300716845,10.801279839084234,FALSE
45,Suelo_pH,8.450982683866304,4.55016300716845,10.801279839084234,FALSE
46,Suelo_pH,8.133049562655302,4.55016300716845,10.801279839084234,FALSE
47,Suelo_pH,7.067695768867427,4.55016300716845,10.801279839084234,FALSE
48,Suelo_pH,8.168347282392022,4.55016300716845,10.801279839084234,FALSE
49,Suelo_pH,8.475496056864344,4.55016300716845,10.801279839084234,FALSE
50,Suelo_pH,6.998413441942849,4.55016300716845,10.801279839084234,FALSE
51,Suelo_pH,8.261402224406721,4.55016300716845,10.801279839084234,FALSE
52,Suelo_pH,7.002848472223735,4.55016300716845,10.801279839084234,FALSE
53,Suelo_pH,7.114376127756552,4.55016300716845,10.801279839084234,FALSE
54,Suelo_pH,8.349157243537224,4.55016300716845,10.801279839084234,FALSE
55,Suelo_pH,8.449226259820819,4.55016300716845,10.801279839084234,FALSE
56,Suelo_pH,8.299016280380203,4.55016300716845,10.801279839084234,FALSE
1,Suelo_T,16.390856305908574,15.843135495969952,17.07638857286498,FALSE
2,Suelo_T,16.36011865982005,15.843135495969952,17.07638857286498,FALSE
3,Suelo_T,16.304335526651716,15.843135495969952,17.07638857286498,FALSE
4,Suelo_T,16.333889117557277,15.843135495969952,17.07638857286498,FALSE
5,Suelo_T,16.457688607156356,15.843135495969952,17.07638857286498,FALSE
6,Suelo_T,16.006800261883832,15.843135495969952,17.07638857286498,FALSE
7,Suelo_T,15.935461193644215,15.843135495969952,17.07638857286498,FALSE
8,Suelo_T,15.629953510551685,15.843135495969952,17.07638857286498,TRUE
9,Suelo_T,16.219063677723863,15.843135495969952,17.07638857286498,FALSE
10,Suelo_T,16.297675315344055,15.843135495969952,17.07638857286498,FALSE
11,Suelo_T,15.845158233713603,15.843135495969952,17.07638857286498,FALSE
12,Suelo_T,16.24488757423928,15.843135495969952,17.07638857286498,FALSE
13,Suelo_T,16.587488417945256,15.843135495969952,17.07638857286498,FALSE
14,Suelo_T,16.34828161043097,15.843135495969952,17.07638857286498,FALSE
15,Suelo_T,16.45210968892871,15.843135495969952,17.07638857286498,FALSE
16,Suelo_T,16.404440793303923,15.843135495969952,17.07638857286498,FALSE
17,Suelo_T,16.108180467084274,15.843135495969952,17.07638857286498,FALSE
18,Suelo_T,16.411153349030926,15.843135495969952,17.07638857286498,FALSE
19,Suelo_T,16.35445327649193,15.843135495969952,17.07638857286498,FALSE
20,Suelo_T,15.996168585176823,15.843135495969952,17.07638857286498,FALSE
21,Suelo_T,16.222399562334573,15.843135495969952,17.07638857286498,FALSE
22,Suelo_T,16.249920116280524,15.843135495969952,17.07638857286498,FALSE
23,Suelo_T,16.38293786938734,15.843135495969952,17.07638857286498,FALSE
24,Suelo_T,16.513726474009,15.843135495969952,17.07638857286498,FALSE
25,Suelo_T,16.337856589118964,15.843135495969952,17.07638857286498,FALSE
26,Suelo_T,16.306028690856877,15.843135495969952,17.07638857286498,FALSE
27,Suelo_T,16.29326404711778,15.843135495969952,17.07638857286498,FALSE
28,Suelo_T,16.553360689663215,15.843135495969952,17.07638857286498,FALSE
29,Suelo_T,16.555892325811563,15.843135495969952,17.07638857286498,FALSE
30,Suelo_T,16.59755296532245,15.843135495969952,17.07638857286498,FALSE
31,Suelo_T,17.13188575892372,15.843135495969952,17.07638857286498,TRUE
32,Suelo_T,17.217162578176637,15.843135495969952,17.07638857286498,TRUE
33,Suelo_T,16.88959875188627,15.843135495969952,17.07638857286498,FALSE
34,Suelo_T,17.266533371940447,15.843135495969952,17.07638857286498,TRUE
35,Suelo_T,16.929640308754806,15.843135495969952,17.07638857286498,FALSE
36,Suelo_T,16.95038721713169,15.843135495969952,17.07638857286498,FALSE
37,Suelo_T,17.095034890751798,15.843135495969952,17.07638857286498,TRUE
38,Suelo_T,16.26624602182283,15.843135495969952,17.07638857286498,FALSE
39,Suelo_T,16.569129671904555,15.843135495969952,17.07638857286498,FALSE
40,Suelo_T,16.84853679988465,15.843135495969952,17.07638857286498,FALSE
41,Suelo_T,16.319340574133697,15.843135495969952,17.07638857286498,FALSE
42,Suelo_T,16.458807870927757,15.843135495969952,17.07638857286498,FALSE
43,Suelo_T,16.47939119316805,15.843135495969952,17.07638857286498,FALSE
44,Suelo_T,16.530103495043477,15.843135495969952,17.07638857286498,FALSE
45,Suelo_T,16.596337119273574,15.843135495969952,17.07638857286498,FALSE
46,Suelo_T,16.42002005507297,15.843135495969952,17.07638857286498,FALSE
47,Suelo_T,16.520251381960204,15.843135495969952,17.07638857286498,FALSE
48,Suelo_T,16.717538904966478,15.843135495969952,17.07638857286498,FALSE
49,Suelo_T,16.660593379482005,15.843135495969952,17.07638857286498,FALSE
50,Suelo_T,16.62503709663575,15.843135495969952,17.07638857286498,FALSE
51,Suelo_T,16.71447169759264,15.843135495969952,17.07638857286498,FALSE
52,Suelo_T,16.739859540222213,15.843135495969952,17.07638857286498,FALSE
53,Suelo_T,16.968217113342373,15.843135495969952,17.07638857286498,FALSE
54,Suelo_T,16.61021252649387,15.843135495969952,17.07638857286498,FALSE
55,Suelo_T,16.515090257826976,15.843135495969952,17.07638857286498,FALSE
56,Suelo_T,16.57371549283729,15.843135495969952,17.07638857286498,FALSE
1,Suelo_Hv,14.840328765734377,14.680174549033797,14.850353642688663,FALSE
2,Suelo_Hv,14.772671519790729,14.680174549033797,14.850353642688663,FALSE
